Date,Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,Total DHI,Total DNI,Total Clearsky GHI,Total Clearsky DHI,Total Clearsky DNI,Daylight Weather
2-12-2000,2000,2,12,23.0,0.27,0.047,17.5,71.7,1005.4,2.3,24.700000000000003,21.5,6084,803,8980,6084,803,8980,Clear
2-13-2000,2000,2,13,22.5,0.272,0.039,18.0,76.4,1005.5,2.5,24.5,20.5,6099,774,9046,6099,774,9046,Clear
2-14-2000,2000,2,14,22.6,0.272,0.05,18.9,79.6,1005.9,3.2,24.3,21.200000000000003,3873,1619,4231,5998,804,8761,Clear
2-15-2000,2000,2,15,22.9,0.275,0.045,19.0,79.2,1005.6,3.3,25.0,21.200000000000003,5564,1452,6974,6065,753,8896,Clear
2-16-2000,2000,2,16,22.8,0.288,0.062,19.3,80.7,1006.3,3.2,24.6,21.6,4018,2701,2339,6064,865,8606,Partly Cloudy
2-17-2000,2000,2,17,23.0,0.29,0.065,19.3,79.8,1007.7,2.7,24.900000000000002,22.1,6130,965,8597,6130,965,8597,Clear
2-18-2000,2000,2,18,22.4,0.28,0.038,19.4,83.4,1009.2,2.4,24.0,21.200000000000003,5501,1723,6508,6271,756,9174,Clear
2-19-2000,2000,2,19,21.9,0.28,0.037,18.3,80.5,1009.5,1.7,23.6,20.6,6457,758,9459,6457,758,9459,Clear
2-20-2000,2000,2,20,21.9,0.282,0.05,17.2,75.0,1009.0,1.6,23.6,20.200000000000003,6108,1250,8132,6470,843,9221,Clear
2-21-2000,2000,2,21,22.1,0.284,0.04,18.6,80.7,1008.2,2.2,23.200000000000003,21.0,5324,2414,4411,6409,728,9343,Fog
2-22-2000,2000,2,22,22.6,0.289,0.058,17.9,75.2,1009.1,2.0,24.0,21.6,3220,2493,1219,6489,866,9111,Partly Cloudy
2-23-2000,2000,2,23,22.7,0.298,0.056,16.5,68.1,1009.4,1.8,24.3,21.700000000000003,3387,1667,2117,6562,824,9276,Partly Cloudy
2-24-2000,2000,2,24,22.2,0.297,0.06,16.7,71.0,1009.1,1.8,23.700000000000003,21.0,3776,3164,1177,6538,934,9024,Partly Cloudy
2-25-2000,2000,2,25,22.5,0.294,0.056,18.0,76.2,1008.7,2.3,23.900000000000002,21.400000000000002,5403,1782,5361,6509,853,9044,Clear
2-26-2000,2000,2,26,22.7,0.298,0.052,19.3,81.0,1008.3,2.4,24.3,21.5,3752,3088,1667,6547,831,9140,Partly Cloudy
2-27-2000,2000,2,27,22.8,0.293,0.048,18.9,79.0,1008.1,2.1,24.3,21.700000000000003,5006,1893,5213,6643,821,9261,Clear
2-28-2000,2000,2,28,23.0,0.292,0.048,17.3,70.6,1008.2,1.8,24.700000000000003,21.700000000000003,6657,906,8789,6694,888,9205,Clear
3-1-2000,2000,3,1,22.8,0.289,0.048,18.1,75.1,1007.7,2.1,24.3,21.6,4899,2216,4041,6726,863,9301,Clear
3-2-2000,2000,3,2,22.8,0.287,0.056,18.1,74.9,1008.6,2.1,24.8,21.3,6462,1248,7994,6721,963,9031,Clear
3-3-2000,2000,3,3,23.1,0.283,0.052,18.2,74.4,1007.9,2.0,25.1,21.3,6800,1077,9063,6847,874,9362,Clear
3-4-2000,2000,3,4,23.3,0.276,0.051,17.9,72.2,1006.8,2.2,25.200000000000003,21.3,4915,2073,4646,6847,841,9418,Clear
3-5-2000,2000,3,5,23.2,0.272,0.051,18.0,72.8,1007.5,2.1,25.200000000000003,21.700000000000003,5674,2100,5546,6911,848,9538,Clear
3-6-2000,2000,3,6,22.8,0.272,0.044,17.3,71.6,1008.5,1.9,24.3,21.5,6044,1835,6564,6996,836,9646,Clear
3-7-2000,2000,3,7,22.5,0.283,0.04,17.0,71.3,1008.0,1.8,24.1,21.3,5789,1515,5349,7032,844,9705,Clear
3-8-2000,2000,3,8,22.9,0.291,0.045,16.5,67.6,1006.5,2.0,24.8,21.3,3787,2528,2395,7025,877,9575,Fog
3-9-2000,2000,3,9,22.4,0.298,0.034,17.4,73.8,1005.5,2.3,24.400000000000002,20.700000000000003,4055,1669,4642,7010,775,9733,Clear
3-10-2000,2000,3,10,22.8,0.286,0.054,17.3,72.0,1005.8,3.0,25.1,20.8,4891,2727,4309,6914,877,9247,Clear
3-11-2000,2000,3,11,23.3,0.275,0.117,18.0,72.3,1007.3,3.3,25.200000000000003,21.6,4981,1869,4591,6715,1343,8111,Clear
3-12-2000,2000,3,12,22.8,0.279,0.054,19.2,80.6,1007.2,3.1,24.700000000000003,21.6,6697,1280,8503,6967,900,9254,Clear
3-13-2000,2000,3,13,23.0,0.294,0.055,19.0,78.6,1005.5,3.1,25.0,21.6,6580,1577,7988,6989,881,9306,Clear
3-14-2000,2000,3,14,23.4,0.289,0.063,18.6,74.7,1005.9,2.8,25.1,22.1,5040,2506,4196,7069,937,9282,Clear
3-15-2000,2000,3,15,23.2,0.286,0.052,19.4,79.5,1007.0,2.6,25.1,21.900000000000002,6707,1358,7475,7131,897,9439,Clear
3-16-2000,2000,3,16,23.5,0.284,0.053,17.7,70.4,1008.6,2.1,25.200000000000003,22.200000000000003,7178,1051,9117,7234,929,9541,Clear
3-17-2000,2000,3,17,23.2,0.287,0.062,17.8,71.9,1008.4,2.1,24.700000000000003,22.200000000000003,6325,2291,6427,7262,965,9485,Clear
3-18-2000,2000,3,18,22.9,0.298,0.09,18.1,74.4,1008.5,2.3,24.5,22.0,4207,2995,1999,7168,1122,8951,Partly Cloudy
3-19-2000,2000,3,19,22.6,0.303,0.099,16.8,70.1,1009.2,1.8,24.1,21.5,7244,1240,8542,7310,1155,9081,Clear
3-20-2000,2000,3,20,22.6,0.311,0.096,16.6,69.2,1007.9,2.0,24.3,21.5,5107,2313,4135,7266,1151,9046,Partly Cloudy
3-21-2000,2000,3,21,22.8,0.336,0.08,17.0,70.0,1008.5,2.0,24.6,21.6,4107,2267,3045,7320,1098,9188,Partly Cloudy
3-22-2000,2000,3,22,22.3,0.32,0.079,17.1,73.0,1009.1,2.2,23.8,21.3,4303,2202,3919,7343,1131,9165,Partly Cloudy
3-23-2000,2000,3,23,22.1,0.306,0.062,17.8,76.8,1009.0,2.3,23.3,21.1,4083,2671,2439,7428,953,9596,Partly Cloudy
3-24-2000,2000,3,24,22.8,0.301,0.056,17.3,71.8,1007.9,2.2,24.6,21.6,6990,1613,8291,7448,942,9627,Clear
3-25-2000,2000,3,25,22.4,0.304,0.046,17.8,75.3,1006.1,2.6,23.900000000000002,21.5,6496,1544,6748,7423,903,9624,Clear
3-26-2000,2000,3,26,22.5,0.302,0.065,18.8,79.5,1006.8,3.5,23.8,21.5,4671,3152,2062,7250,1011,9052,Partly Cloudy
3-27-2000,2000,3,27,22.7,0.301,0.077,18.8,79.1,1008.0,3.3,24.0,21.8,6279,1607,6199,7291,1056,8999,Clear
3-28-2000,2000,3,28,22.7,0.299,0.077,17.8,74.2,1006.5,2.6,24.200000000000003,21.700000000000003,5795,2333,5313,7442,1055,9245,Clear
3-29-2000,2000,3,29,22.7,0.29,0.08,18.1,75.7,1003.6,3.0,24.1,21.6,4185,2830,1824,7380,1089,9104,Partly Cloudy
3-30-2000,2000,3,30,22.9,0.296,0.076,19.3,80.5,1002.6,3.3,24.3,21.700000000000003,4936,2687,3555,7335,1129,8927,Clear
3-31-2000,2000,3,31,21.2,0.306,0.101,17.1,77.7,1006.5,2.9,22.1,20.6,3639,3182,659,7378,1234,8729,Partly Cloudy
4-1-2000,2000,4,1,21.4,0.297,0.13,17.7,79.7,1008.7,2.9,22.400000000000002,20.5,2780,2617,189,7314,1403,8304,Partly Cloudy
4-2-2000,2000,4,2,22.2,0.296,0.149,19.0,82.6,1009.0,3.3,23.5,21.1,1825,1592,346,7268,1491,8083,Partly Cloudy
4-3-2000,2000,4,3,22.4,0.294,0.135,18.2,77.6,1009.1,2.8,23.700000000000003,21.5,3171,2312,1182,7418,1408,8450,Partly Cloudy
4-4-2000,2000,4,4,21.8,0.3,0.158,17.3,75.4,1010.4,2.4,22.700000000000003,20.900000000000002,3979,3307,987,7401,1585,8072,Partly Cloudy
4-5-2000,2000,4,5,21.9,0.312,0.124,15.8,68.6,1009.4,2.0,23.1,20.700000000000003,3730,2547,2352,7614,1382,8823,Partly Cloudy
4-6-2000,2000,4,6,22.0,0.314,0.101,16.5,71.1,1006.7,2.2,23.5,20.8,6330,2140,5722,7678,1189,9155,Clear
4-7-2000,2000,4,7,21.8,0.312,0.078,16.6,72.9,1004.0,2.5,23.900000000000002,20.3,6181,2896,4883,7694,1081,9430,Clear
4-8-2000,2000,4,8,20.8,0.316,0.087,16.8,77.8,1004.8,2.4,22.0,20.0,3662,3373,426,7636,1247,9192,Partly Cloudy
4-9-2000,2000,4,9,20.6,0.318,0.089,15.9,74.2,1007.2,2.2,21.900000000000002,19.5,4150,3297,1551,7730,1242,9303,Partly Cloudy
4-10-2000,2000,4,10,21.2,0.327,0.083,16.2,73.6,1008.2,2.2,22.700000000000003,19.8,6958,1580,7275,7773,1138,9480,Clear
4-11-2000,2000,4,11,21.4,0.318,0.079,16.7,74.9,1008.2,2.2,23.0,20.0,7825,1133,9561,7825,1133,9561,Clear
4-12-2000,2000,4,12,22.0,0.313,0.078,16.4,71.2,1007.8,2.0,23.5,20.5,7558,1349,8696,7894,1103,9694,Clear
4-13-2000,2000,4,13,22.5,0.309,0.084,17.0,70.9,1008.9,2.0,24.0,21.400000000000002,4819,3314,2040,7881,1197,9513,Partly Cloudy
4-14-2000,2000,4,14,22.5,0.298,0.094,17.0,71.2,1009.5,1.9,24.0,21.200000000000003,5054,3594,1878,7886,1289,9370,Fog
4-15-2000,2000,4,15,22.4,0.302,0.095,16.4,69.0,1008.8,1.8,23.700000000000003,21.6,5925,3112,3399,7941,1225,9470,Partly Cloudy
4-16-2000,2000,4,16,22.3,0.304,0.092,17.1,72.8,1008.3,2.1,23.700000000000003,21.200000000000003,3886,3405,767,7894,1224,9458,Partly Cloudy
4-17-2000,2000,4,17,22.2,0.313,0.086,17.9,76.5,1008.0,2.4,23.900000000000002,20.900000000000002,4549,3259,2028,7907,1133,9574,Partly Cloudy
4-18-2000,2000,4,18,22.2,0.33,0.091,17.4,74.4,1008.2,2.2,23.700000000000003,20.900000000000002,3320,2980,1167,7873,1260,9386,Partly Cloudy
4-19-2000,2000,4,19,22.6,0.317,0.097,16.4,68.2,1009.5,1.8,24.1,21.200000000000003,5549,3246,2956,7989,1258,9442,Fog
4-20-2000,2000,4,20,22.5,0.311,0.093,17.1,71.5,1009.7,2.2,24.0,21.6,4768,3041,2113,7947,1227,9467,Cloudy
4-21-2000,2000,4,21,22.3,0.312,0.106,18.1,77.4,1008.6,2.5,23.6,21.5,5104,3258,2353,7862,1239,9289,Cloudy
4-22-2000,2000,4,22,22.8,0.302,0.116,18.0,74.9,1007.2,2.4,24.6,21.400000000000002,4849,3125,1974,7873,1338,9072,Cloudy
4-23-2000,2000,4,23,22.9,0.3,0.103,18.8,78.0,1006.8,2.5,24.200000000000003,21.8,6858,2374,5470,7936,1251,9357,Cloudy
4-24-2000,2000,4,24,23.0,0.303,0.103,19.2,79.2,1006.5,2.6,24.5,21.8,7472,1849,7730,7921,1225,9330,Clear
4-25-2000,2000,4,25,23.0,0.302,0.087,19.4,80.2,1007.0,2.6,24.900000000000002,21.6,5869,2889,3719,7987,1155,9588,Cloudy
4-26-2000,2000,4,26,22.8,0.305,0.08,18.9,78.9,1008.1,2.5,24.400000000000002,21.5,6726,2372,5183,8023,1198,9646,Cloudy
4-27-2000,2000,4,27,22.8,0.303,0.094,18.4,76.5,1008.6,2.4,24.3,21.700000000000003,2827,2634,581,7985,1264,9394,Partly Cloudy
4-28-2000,2000,4,28,23.0,0.303,0.094,17.4,70.7,1007.2,2.0,24.5,22.0,5157,3378,2596,8082,1288,9536,Fog
4-29-2000,2000,4,29,22.9,0.305,0.068,17.5,71.7,1006.2,2.1,24.400000000000002,21.700000000000003,5988,2828,4966,8143,1075,10019,Partly Cloudy
4-30-2000,2000,4,30,22.5,0.303,0.062,17.5,73.6,1005.7,2.2,24.5,20.900000000000002,7529,2088,8165,8137,1064,10081,Clear
5-1-2000,2000,5,1,23.0,0.301,0.063,17.8,72.8,1006.0,2.2,24.8,21.5,5704,3248,3155,8174,1075,10049,Fog
5-2-2000,2000,5,2,23.3,0.302,0.063,19.6,79.8,1006.2,3.2,25.0,21.900000000000002,3534,2751,1605,7993,1085,9798,Partly Cloudy
5-3-2000,2000,5,3,23.4,0.295,0.086,20.0,81.4,1007.0,3.1,25.0,22.400000000000002,4608,3101,1584,7982,1175,9577,Fog
5-4-2000,2000,5,4,23.3,0.296,0.082,18.9,76.8,1007.8,2.6,24.900000000000002,22.0,5924,3203,4025,8093,1157,9748,Fog
5-5-2000,2000,5,5,23.4,0.303,0.077,18.7,74.8,1007.5,2.6,25.200000000000003,22.3,4940,3300,2703,8115,1127,9843,Fog
5-6-2000,2000,5,6,23.6,0.303,0.066,19.6,78.4,1006.6,2.7,25.5,22.200000000000003,6778,2400,6541,8098,1052,9917,Clear
5-7-2000,2000,5,7,23.6,0.304,0.065,18.8,75.2,1006.4,2.2,25.3,22.1,6987,1937,6184,8205,1112,10033,Clear
5-8-2000,2000,5,8,23.6,0.3,0.071,19.0,75.7,1006.3,2.3,25.200000000000003,22.400000000000002,5895,3662,2765,8150,1162,9861,Cloudy
5-9-2000,2000,5,9,23.6,0.301,0.069,18.5,73.4,1006.7,2.2,24.900000000000002,22.5,6151,3056,4658,8206,1093,10055,Cloudy
5-10-2000,2000,5,10,23.5,0.299,0.073,18.7,74.8,1006.8,2.3,24.8,22.400000000000002,6233,2477,5320,8204,1138,9934,Clear
5-11-2000,2000,5,11,23.4,0.307,0.108,19.3,78.0,1006.9,2.7,24.700000000000003,22.200000000000003,5178,3405,2583,7987,1448,9165,Partly Cloudy
5-12-2000,2000,5,12,23.5,0.302,0.093,19.9,80.2,1007.1,2.9,24.900000000000002,22.5,3889,2980,1886,8033,1226,9492,Partly Cloudy
5-13-2000,2000,5,13,23.6,0.304,0.069,19.0,76.0,1007.0,2.5,25.0,22.5,6637,3070,5072,8181,1087,9990,Partly Cloudy
5-14-2000,2000,5,14,23.2,0.304,0.068,17.8,71.9,1006.8,1.8,25.0,22.0,8341,1109,9914,8372,1095,10272,Clear
5-15-2000,2000,5,15,23.5,0.301,0.089,18.1,72.4,1006.3,2.1,25.700000000000003,21.6,6858,1876,6759,8224,1165,9873,Clear
5-16-2000,2000,5,16,23.9,0.298,0.116,18.4,71.9,1006.2,2.3,25.8,21.900000000000002,5117,2948,3677,8126,1324,9431,Clear
5-17-2000,2000,5,17,23.8,0.295,0.1,18.7,73.4,1006.5,2.5,25.700000000000003,22.200000000000003,4278,2441,3088,8150,1238,9645,Partly Cloudy
5-18-2000,2000,5,18,23.4,0.296,0.091,19.4,78.6,1006.7,2.7,25.400000000000002,21.900000000000002,5480,2198,5640,8081,1224,9615,Clear
5-19-2000,2000,5,19,23.8,0.298,0.107,19.6,78.0,1007.7,2.8,25.700000000000003,22.3,6471,2158,5690,8058,1354,9310,Clear
5-20-2000,2000,5,20,23.6,0.293,0.08,19.3,77.0,1007.8,2.4,25.400000000000002,22.0,6885,2819,5169,8220,1152,9867,Clear
5-21-2000,2000,5,21,23.9,0.292,0.07,18.9,74.3,1006.2,2.4,25.8,22.400000000000002,7829,1598,8297,8254,1117,10032,Clear
5-22-2000,2000,5,22,23.7,0.288,0.063,19.2,76.0,1004.1,2.7,25.8,21.900000000000002,6234,2734,5219,8200,1056,10091,Cloudy
5-23-2000,2000,5,23,23.8,0.293,0.078,18.8,74.2,1003.7,2.6,25.900000000000002,22.200000000000003,5514,2919,3747,8203,1133,9912,Partly Cloudy
5-24-2000,2000,5,24,24.0,0.294,0.054,18.8,73.4,1004.8,2.3,26.1,22.1,8309,1016,10351,8309,1016,10351,Clear
5-25-2000,2000,5,25,24.0,0.296,0.053,18.7,72.6,1005.2,2.4,25.900000000000002,22.5,7950,1920,8775,8305,990,10358,Clear
5-26-2000,2000,5,26,23.9,0.295,0.054,18.9,74.2,1005.7,2.7,25.700000000000003,22.400000000000002,5706,2718,5457,8261,1028,10285,Clear
5-27-2000,2000,5,27,23.7,0.295,0.06,19.5,77.5,1005.3,3.2,25.6,22.1,5583,3227,3843,8144,1129,9916,Partly Cloudy
5-28-2000,2000,5,28,23.9,0.291,0.066,20.0,78.8,1005.4,3.5,25.200000000000003,23.1,4859,2704,3189,8111,1129,9825,Cloudy
5-29-2000,2000,5,29,24.1,0.288,0.072,19.3,75.1,1004.9,2.6,25.6,22.900000000000002,5435,2867,3694,8229,1143,9892,Partly Cloudy
5-30-2000,2000,5,30,24.0,0.283,0.065,18.7,72.9,1004.6,2.4,25.6,22.6,7751,2163,8474,8312,1102,10185,Clear
5-31-2000,2000,5,31,24.1,0.283,0.05,19.9,77.7,1004.6,2.8,25.8,22.900000000000002,7406,2313,7460,8263,953,10321,Clear
6-1-2000,2000,6,1,24.0,0.29,0.055,19.6,76.4,1003.5,2.5,25.8,22.400000000000002,7067,2402,6250,8281,1070,10259,Clear
6-2-2000,2000,6,2,24.3,0.297,0.046,19.5,75.2,1003.9,2.6,26.400000000000002,22.400000000000002,7013,1915,7467,8300,949,10416,Clear
6-3-2000,2000,6,3,24.3,0.295,0.05,19.4,74.6,1005.6,2.5,26.5,22.6,8309,971,10397,8309,971,10397,Clear
6-4-2000,2000,6,4,24.4,0.291,0.062,19.9,76.6,1006.8,2.8,26.3,23.0,8047,1448,9426,8199,1036,10096,Clear
6-5-2000,2000,6,5,24.3,0.287,0.062,19.9,77.0,1007.7,2.4,25.900000000000002,23.3,6799,2124,5813,8288,1071,10200,Clear
6-6-2000,2000,6,6,24.1,0.286,0.061,19.8,77.1,1007.8,2.3,25.700000000000003,22.900000000000002,8113,1416,9623,8338,1050,10292,Clear
6-7-2000,2000,6,7,24.2,0.287,0.058,20.6,80.7,1006.6,3.0,25.8,22.900000000000002,6544,1894,6099,8236,971,10239,Partly Cloudy
6-8-2000,2000,6,8,24.4,0.288,0.059,20.6,79.5,1006.0,3.5,26.1,23.3,6685,2729,5562,8135,1003,10066,Clear
6-9-2000,2000,6,9,24.6,0.293,0.058,20.1,76.5,1005.3,3.2,26.3,23.3,8057,1170,9061,8209,1021,10119,Clear
6-10-2000,2000,6,10,24.7,0.296,0.056,20.2,76.2,1005.4,2.9,26.6,23.200000000000003,7013,2451,7244,8216,1027,10156,Clear
6-11-2000,2000,6,11,24.9,0.296,0.048,20.9,78.9,1005.7,2.9,26.700000000000003,23.3,8264,953,10357,8264,953,10357,Clear
6-12-2000,2000,6,12,24.8,0.297,0.065,20.3,76.2,1006.6,3.1,26.400000000000002,23.700000000000003,8166,1105,9960,8166,1105,9960,Clear
6-13-2000,2000,6,13,24.7,0.301,0.071,20.2,76.2,1005.4,2.9,26.400000000000002,23.5,7306,2132,6745,8177,1122,9884,Clear
6-14-2000,2000,6,14,24.7,0.289,0.061,20.5,77.7,1004.8,3.4,26.400000000000002,23.3,6529,2805,5032,8139,1044,9986,Cloudy
6-15-2000,2000,6,15,24.5,0.281,0.064,21.1,81.7,1005.5,3.6,25.8,23.900000000000002,5972,3430,3703,8131,1090,9963,Cloudy
6-16-2000,2000,6,16,24.7,0.285,0.062,20.3,76.8,1005.5,3.0,26.1,23.5,5797,3529,3953,8242,998,10168,Fog
6-17-2000,2000,6,17,24.8,0.29,0.071,20.1,75.2,1003.5,2.8,26.3,23.400000000000002,5326,3152,3858,8200,1160,9904,Partly Cloudy
6-18-2000,2000,6,18,25.3,0.296,0.051,19.8,72.0,1002.4,2.6,27.0,23.6,8060,1482,9086,8305,996,10316,Clear
6-19-2000,2000,6,19,25.2,0.298,0.048,19.8,72.5,1003.5,2.8,27.0,23.8,8238,1186,10068,8280,1005,10322,Clear
6-20-2000,2000,6,20,25.0,0.291,0.043,20.4,76.2,1004.7,3.2,27.0,23.6,7048,1374,7611,8246,894,10415,Clear
6-21-2000,2000,6,21,25.0,0.283,0.048,20.9,78.3,1004.9,3.1,26.700000000000003,23.900000000000002,6956,1712,7929,8237,957,10312,Clear
6-22-2000,2000,6,22,24.5,0.284,0.059,20.0,76.6,1003.9,2.7,26.200000000000003,23.3,7306,1817,7934,8277,1057,10178,Clear
6-23-2000,2000,6,23,24.7,0.287,0.047,19.6,73.3,1002.8,2.6,26.3,23.400000000000002,5897,2708,5396,8291,968,10347,Clear
6-24-2000,2000,6,24,24.9,0.288,0.047,19.4,71.8,1002.2,2.6,26.6,23.5,6798,2119,6908,8319,993,10389,Clear
6-25-2000,2000,6,25,25.2,0.287,0.044,19.1,69.6,1002.5,2.7,27.200000000000003,23.3,5043,3182,2489,8322,944,10475,Partly Cloudy
6-26-2000,2000,6,26,24.8,0.278,0.088,21.7,83.3,1002.5,4.2,26.0,23.8,4902,2676,3906,7882,1364,9159,Partly Cloudy
6-27-2000,2000,6,27,25.0,0.283,0.053,20.5,76.4,1003.0,3.3,26.8,23.700000000000003,7652,1846,8422,8185,1000,10173,Clear
