Date,Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,Total DHI,Total DNI,Total Clearsky GHI,Total Clearsky DHI,Total Clearsky DNI,Daylight Weather
2-4-2000,2000,2,4,23.6,0.265,0.062,18.7,73.8,1030.0,2.9,24.6,22.700000000000003,5580,944,7873,5628,862,8316,Clear
2-5-2000,2000,2,5,23.8,0.259,0.047,18.6,72.7,1029.5,2.7,25.0,22.900000000000002,5756,759,8706,5756,759,8706,Clear
2-6-2000,2000,2,6,24.1,0.256,0.06,18.0,69.2,1029.9,2.4,25.200000000000003,23.0,5375,1424,7313,5830,785,8723,Clear
2-7-2000,2000,2,7,24.1,0.261,0.049,17.7,67.7,1032.3,2.4,25.3,22.900000000000002,5557,845,7280,5879,726,8925,Clear
2-8-2000,2000,2,8,24.4,0.273,0.055,19.5,74.0,1033.5,2.7,25.8,22.900000000000002,5122,1512,6421,5812,830,8568,Clear
2-9-2000,2000,2,9,23.7,0.282,0.058,19.0,74.7,1033.6,3.1,24.200000000000003,22.900000000000002,3279,1999,1897,5768,856,8387,Cloudy
2-10-2000,2000,2,10,23.6,0.282,0.04,18.1,71.3,1031.9,2.7,24.700000000000003,22.5,5927,743,8872,5927,743,8872,Clear
2-11-2000,2000,2,11,24.3,0.274,0.065,18.4,70.0,1030.8,2.7,25.3,23.1,5501,1333,6680,5913,861,8539,Clear
2-12-2000,2000,2,12,24.2,0.271,0.053,18.3,69.8,1031.1,2.5,25.400000000000002,23.1,5029,1390,5761,6009,814,8813,Clear
2-13-2000,2000,2,13,23.6,0.272,0.044,18.9,75.5,1030.9,2.7,24.8,22.200000000000003,6022,790,8862,6022,790,8862,Clear
2-14-2000,2000,2,14,23.7,0.272,0.056,19.6,77.9,1031.2,3.4,24.6,22.900000000000002,5920,822,8564,5920,822,8564,Clear
2-15-2000,2000,2,15,24.2,0.275,0.049,19.8,76.7,1031.1,3.5,25.700000000000003,22.8,4455,2042,4306,6013,744,8814,Clear
2-16-2000,2000,2,16,23.9,0.287,0.072,20.1,79.6,1031.8,3.5,25.0,23.0,5080,1251,5995,5973,901,8363,Clear
2-17-2000,2000,2,17,24.2,0.289,0.068,20.1,77.8,1033.1,3.0,25.3,23.5,5287,1489,5735,6046,960,8443,Clear
2-18-2000,2000,2,18,23.6,0.28,0.042,20.1,80.6,1034.6,2.6,24.700000000000003,22.8,5890,1209,7725,6201,761,9004,Clear
2-19-2000,2000,2,19,23.2,0.28,0.041,18.8,76.5,1034.8,1.8,24.3,22.200000000000003,6238,935,8565,6408,768,9337,Clear
2-20-2000,2000,2,20,23.2,0.282,0.054,18.0,72.7,1034.5,1.8,24.3,21.900000000000002,5155,2248,4136,6396,842,9087,Fog
2-21-2000,2000,2,21,23.4,0.285,0.043,19.3,77.7,1033.6,2.4,24.1,22.6,5289,2093,5239,6335,728,9199,Clear
2-22-2000,2000,2,22,23.8,0.29,0.059,18.7,72.8,1034.6,2.1,24.700000000000003,23.200000000000003,4106,2824,1775,6421,837,9044,Partly Cloudy
2-23-2000,2000,2,23,23.9,0.299,0.059,17.3,66.5,1034.8,2.0,25.0,23.200000000000003,4491,2374,2651,6486,814,9150,Partly Cloudy
2-24-2000,2000,2,24,23.5,0.298,0.06,17.4,68.5,1034.5,2.0,24.5,22.700000000000003,4518,2282,3784,6470,906,8955,Partly Cloudy
2-25-2000,2000,2,25,23.7,0.294,0.059,18.8,74.2,1034.0,2.5,24.700000000000003,22.900000000000002,5836,1068,7067,6424,836,8910,Clear
2-26-2000,2000,2,26,24.0,0.298,0.054,19.9,78.1,1033.8,2.6,25.0,23.0,5655,1937,6244,6477,817,9034,Clear
2-27-2000,2000,2,27,24.1,0.293,0.05,19.6,76.1,1033.7,2.3,25.0,23.200000000000003,5584,1783,5744,6573,798,9172,Clear
2-28-2000,2000,2,28,24.2,0.292,0.05,18.1,68.4,1033.5,2.0,25.400000000000002,23.3,6503,1063,8556,6623,870,9114,Clear
3-1-2000,2000,3,1,24.0,0.289,0.05,18.8,72.7,1033.3,2.3,25.0,23.200000000000003,6006,1517,6926,6638,837,9110,Clear
3-2-2000,2000,3,2,24.1,0.288,0.059,18.8,72.2,1034.1,2.4,25.200000000000003,23.1,5142,2247,4291,6610,952,8815,Partly Cloudy
3-3-2000,2000,3,3,24.4,0.283,0.054,18.9,71.7,1033.5,2.2,25.700000000000003,23.1,4488,2564,3442,6759,875,9214,Partly Cloudy
3-4-2000,2000,3,4,24.5,0.277,0.057,18.9,71.2,1032.2,2.5,25.8,23.0,6271,1355,7557,6746,841,9200,Clear
3-5-2000,2000,3,5,24.3,0.272,0.057,18.7,70.9,1033.1,2.3,25.6,23.3,6654,848,8679,6820,852,9317,Clear
3-6-2000,2000,3,6,24.0,0.271,0.047,18.0,69.1,1034.0,2.1,25.1,23.200000000000003,6573,1022,8050,6916,825,9487,Clear
3-7-2000,2000,3,7,23.8,0.283,0.043,17.6,68.5,1033.5,2.0,24.8,22.900000000000002,6845,803,9047,6959,833,9563,Clear
3-8-2000,2000,3,8,24.2,0.29,0.052,17.5,66.4,1032.0,2.3,25.400000000000002,23.1,4452,3114,1917,6914,889,9339,Partly Cloudy
3-9-2000,2000,3,9,23.5,0.299,0.038,18.4,73.4,1031.2,2.5,24.700000000000003,22.5,6932,773,9571,6932,773,9571,Clear
3-10-2000,2000,3,10,24.0,0.286,0.063,18.1,70.3,1031.5,3.2,25.400000000000002,22.3,6822,899,9028,6822,899,9028,Clear
3-11-2000,2000,3,11,24.2,0.276,0.123,18.6,71.1,1033.0,3.6,25.400000000000002,23.200000000000003,6389,1550,7266,6607,1320,7938,Clear
3-12-2000,2000,3,12,23.9,0.279,0.057,19.9,78.7,1032.8,3.4,25.1,23.1,6569,1164,7937,6887,880,9117,Clear
3-13-2000,2000,3,13,24.1,0.295,0.059,19.8,76.8,1031.1,3.3,25.3,23.1,6480,1553,7909,6907,868,9156,Clear
3-14-2000,2000,3,14,24.4,0.29,0.066,19.3,73.4,1031.5,3.0,25.5,23.6,5451,2545,4005,6984,926,9135,Fog
3-15-2000,2000,3,15,24.3,0.287,0.057,20.0,77.1,1032.3,2.8,25.6,23.400000000000002,6238,1813,7107,7058,882,9316,Clear
3-16-2000,2000,3,16,24.6,0.284,0.056,18.5,68.9,1034.0,2.4,25.700000000000003,23.6,6594,1822,7179,7136,930,9364,Clear
3-17-2000,2000,3,17,24.3,0.288,0.066,18.5,69.8,1034.0,2.3,25.3,23.700000000000003,6766,1303,8488,7178,955,9309,Clear
3-18-2000,2000,3,18,24.2,0.299,0.096,18.9,72.4,1033.8,2.5,25.200000000000003,23.5,4742,3111,2794,7065,1112,8792,Partly Cloudy
3-19-2000,2000,3,19,23.9,0.305,0.106,17.5,67.8,1034.5,1.9,24.900000000000002,23.1,6541,1703,6274,7206,1165,8870,Clear
3-20-2000,2000,3,20,23.8,0.311,0.105,17.4,67.3,1033.3,2.2,24.900000000000002,23.1,6327,2342,5567,7171,1150,8868,Partly Cloudy
3-21-2000,2000,3,21,24.1,0.335,0.085,17.8,68.0,1033.8,2.2,25.3,23.0,4781,2297,4089,7224,1082,9037,Partly Cloudy
3-22-2000,2000,3,22,23.5,0.319,0.087,17.9,70.9,1034.8,2.4,24.6,22.8,6495,1849,6364,7224,1145,8925,Clear
3-23-2000,2000,3,23,23.4,0.307,0.065,18.5,74.2,1034.5,2.4,24.200000000000003,22.6,5731,1614,5440,7336,934,9451,Clear
3-24-2000,2000,3,24,24.0,0.302,0.059,18.1,69.7,1033.5,2.4,25.200000000000003,23.200000000000003,5523,1639,5562,7365,921,9490,Clear
3-25-2000,2000,3,25,23.6,0.304,0.049,18.5,73.1,1031.7,2.8,24.6,23.0,7313,889,9286,7328,895,9467,Clear
3-26-2000,2000,3,26,23.8,0.301,0.068,19.5,76.8,1032.2,3.8,24.5,23.1,3808,2818,1129,7152,1000,8905,Partly Cloudy
3-27-2000,2000,3,27,23.9,0.3,0.082,19.5,76.1,1033.4,3.5,24.700000000000003,23.3,5557,3182,3356,7197,1052,8825,Partly Cloudy
3-28-2000,2000,3,28,24.0,0.297,0.083,18.6,71.6,1031.9,2.8,25.0,23.3,6522,2169,6150,7340,1043,9077,Clear
3-29-2000,2000,3,29,24.1,0.291,0.087,18.8,72.3,1029.0,3.3,25.1,23.3,5918,2663,3925,7264,1085,8904,Fog
3-30-2000,2000,3,30,24.2,0.295,0.083,19.9,77.2,1028.2,3.6,25.200000000000003,23.3,6159,2026,5964,7238,1124,8742,Clear
3-31-2000,2000,3,31,22.7,0.305,0.108,18.3,76.4,1031.8,3.3,23.200000000000003,22.200000000000003,2080,2036,52,7238,1242,8483,Partly Cloudy
4-1-2000,2000,4,1,22.8,0.297,0.136,18.7,77.6,1034.0,3.3,23.400000000000002,22.1,2188,2147,54,7199,1387,8151,Partly Cloudy
4-2-2000,2000,4,2,23.5,0.297,0.153,19.8,79.7,1034.2,3.6,24.400000000000002,22.8,3619,2648,1336,7156,1455,7948,Partly Cloudy
4-3-2000,2000,4,3,23.7,0.294,0.135,18.8,74.2,1034.4,3.0,24.6,23.1,5189,3040,2729,7333,1349,8401,Partly Cloudy
4-4-2000,2000,4,4,23.2,0.299,0.16,18.0,72.3,1035.7,2.6,23.8,22.5,3606,3035,824,7292,1555,7947,Partly Cloudy
4-5-2000,2000,4,5,23.3,0.312,0.128,16.7,66.5,1034.8,2.2,24.1,22.3,4854,3624,2177,7507,1343,8691,Partly Cloudy
4-6-2000,2000,4,6,23.4,0.313,0.104,17.2,68.4,1032.2,2.3,24.3,22.700000000000003,5596,3256,3248,7595,1159,9065,Fog
4-7-2000,2000,4,7,23.2,0.31,0.082,17.3,69.5,1029.5,2.7,24.5,22.1,4141,2687,2609,7587,1053,9300,Partly Cloudy
4-8-2000,2000,4,8,22.2,0.316,0.095,17.6,75.4,1030.2,2.7,22.700000000000003,21.700000000000003,3119,2745,437,7532,1211,9028,Partly Cloudy
4-9-2000,2000,4,9,22.0,0.317,0.101,16.8,72.8,1032.7,2.4,22.700000000000003,21.1,3186,2778,507,7591,1255,9031,Partly Cloudy
4-10-2000,2000,4,10,22.5,0.326,0.089,17.1,71.8,1033.7,2.5,23.5,21.5,1276,1275,0,7659,1115,9320,Partly Cloudy
4-11-2000,2000,4,11,22.7,0.318,0.083,17.5,72.5,1033.7,2.3,23.700000000000003,21.700000000000003,4275,2377,2392,7719,1110,9425,Partly Cloudy
4-12-2000,2000,4,12,23.3,0.314,0.082,17.3,69.5,1033.4,2.2,24.3,22.3,7281,1927,7155,7786,1091,9534,Clear
4-13-2000,2000,4,13,23.8,0.309,0.087,17.8,69.2,1034.3,2.2,24.8,23.0,6698,1655,6682,7778,1172,9394,Clear
4-14-2000,2000,4,14,23.8,0.299,0.097,17.7,68.8,1035.0,2.1,24.8,22.900000000000002,5863,3372,3322,7775,1242,9274,Partly Cloudy
4-15-2000,2000,4,15,23.7,0.302,0.097,17.2,67.0,1034.4,2.0,24.5,23.1,5687,2644,3653,7839,1183,9371,Cloudy
4-16-2000,2000,4,16,23.5,0.304,0.096,17.9,70.6,1033.7,2.3,24.5,22.700000000000003,4597,3386,1563,7790,1188,9320,Partly Cloudy
4-17-2000,2000,4,17,23.5,0.312,0.092,18.6,74.4,1033.5,2.6,24.6,22.6,4868,3566,2360,7791,1119,9387,Partly Cloudy
4-18-2000,2000,4,18,23.4,0.329,0.098,18.1,72.4,1033.7,2.4,24.400000000000002,22.5,5702,3073,4078,7752,1248,9220,Clear
4-19-2000,2000,4,19,23.8,0.317,0.104,17.2,66.7,1035.0,2.0,24.900000000000002,22.8,6869,1856,5942,7866,1248,9267,Partly Cloudy
4-20-2000,2000,4,20,23.7,0.311,0.098,17.8,69.6,1035.0,2.4,24.8,23.1,5268,2970,2921,7835,1214,9301,Cloudy
4-21-2000,2000,4,21,23.6,0.311,0.111,18.7,74.5,1034.1,2.7,24.5,23.0,5645,2687,3832,7760,1219,9127,Cloudy
4-22-2000,2000,4,22,24.0,0.303,0.12,18.7,72.6,1032.8,2.6,25.200000000000003,22.900000000000002,5281,2947,2735,7749,1325,8917,Cloudy
4-23-2000,2000,4,23,24.1,0.3,0.11,19.5,75.5,1032.2,2.7,25.0,23.400000000000002,5931,2807,4329,7821,1238,9169,Cloudy
4-24-2000,2000,4,24,24.2,0.303,0.108,19.9,76.8,1032.0,2.8,25.200000000000003,23.3,4998,3517,1927,7797,1201,9155,Partly Cloudy
4-25-2000,2000,4,25,24.1,0.302,0.092,20.1,78.2,1032.5,2.8,25.3,23.200000000000003,6645,2550,4662,7872,1133,9423,Fog
4-26-2000,2000,4,26,23.9,0.304,0.084,19.6,76.7,1033.3,2.7,25.0,23.0,6733,2439,5581,7920,1155,9513,Cloudy
4-27-2000,2000,4,27,24.0,0.302,0.102,19.0,74.3,1034.0,2.6,24.8,23.200000000000003,5303,2884,3694,7866,1249,9208,Partly Cloudy
4-28-2000,2000,4,28,24.1,0.303,0.099,18.1,69.3,1032.5,2.2,25.1,23.5,6799,2142,6140,7960,1258,9373,Clear
4-29-2000,2000,4,29,23.8,0.305,0.071,18.4,71.6,1031.7,2.3,24.8,23.0,6610,2238,6328,8028,1047,9866,Clear
4-30-2000,2000,4,30,23.6,0.304,0.065,18.4,72.6,1031.4,2.3,25.0,22.400000000000002,6433,2998,5826,8037,1036,9952,Clear
5-1-2000,2000,5,1,24.1,0.302,0.065,18.7,71.8,1031.5,2.5,25.200000000000003,23.1,6325,2994,4245,8045,1040,9891,Fog
5-2-2000,2000,5,2,24.4,0.302,0.066,20.4,78.5,1031.6,3.5,25.5,23.5,4578,2397,3043,7874,1061,9630,Partly Cloudy
5-3-2000,2000,5,3,24.6,0.295,0.089,20.7,79.2,1032.5,3.4,25.6,23.8,6133,2809,4326,7883,1140,9453,Partly Cloudy
5-4-2000,2000,5,4,24.5,0.295,0.089,19.6,74.6,1033.3,2.8,25.400000000000002,23.6,6915,2158,7277,7977,1155,9561,Clear
5-5-2000,2000,5,5,24.5,0.303,0.081,19.4,73.0,1032.8,2.8,25.6,23.700000000000003,5409,1770,5814,8002,1106,9689,Clear
5-6-2000,2000,5,6,24.7,0.303,0.069,20.2,76.1,1032.0,2.9,25.900000000000002,23.700000000000003,7387,1678,7503,8009,1027,9802,Clear
5-7-2000,2000,5,7,24.7,0.304,0.068,19.6,73.1,1032.0,2.4,25.8,23.700000000000003,7448,1636,8444,8097,1092,9901,Clear
5-8-2000,2000,5,8,24.8,0.3,0.072,19.6,73.1,1031.8,2.5,25.8,23.900000000000002,6092,3277,3718,8077,1126,9786,Cloudy
5-9-2000,2000,5,9,24.9,0.301,0.071,19.3,71.2,1032.0,2.4,25.8,23.900000000000002,6289,2957,4783,8107,1079,9917,Cloudy
5-10-2000,2000,5,10,24.7,0.3,0.076,19.5,73.1,1032.3,2.5,25.6,23.900000000000002,7513,2162,7782,8099,1112,9793,Clear
5-11-2000,2000,5,11,24.6,0.307,0.114,20.0,75.7,1032.4,2.9,25.5,23.8,5812,3539,2938,7870,1441,8979,Partly Cloudy
5-12-2000,2000,5,12,24.7,0.302,0.096,20.6,78.0,1032.5,3.1,25.6,24.1,5916,2928,3880,7936,1204,9356,Partly Cloudy
5-13-2000,2000,5,13,24.8,0.303,0.074,19.9,74.6,1032.3,2.8,25.700000000000003,24.0,7607,1852,8190,8068,1080,9807,Clear
5-14-2000,2000,5,14,24.4,0.304,0.072,18.8,70.9,1032.2,2.0,25.6,23.6,8133,1177,9472,8265,1079,10114,Clear
5-15-2000,2000,5,15,24.6,0.301,0.104,18.9,70.8,1031.8,2.3,26.0,23.3,7906,1274,8638,8104,1223,9569,Clear
5-16-2000,2000,5,16,24.9,0.298,0.127,19.3,71.4,1031.5,2.6,26.0,23.6,6043,2097,5206,7973,1326,9173,Partly Cloudy
5-17-2000,2000,5,17,24.8,0.295,0.098,19.4,72.0,1032.1,2.7,26.1,23.8,7788,1485,8350,8068,1177,9614,Clear
5-18-2000,2000,5,18,24.5,0.296,0.096,20.2,77.1,1032.4,3.0,25.700000000000003,23.400000000000002,7422,2090,7822,7962,1206,9444,Clear
5-19-2000,2000,5,19,24.9,0.298,0.111,20.3,75.9,1033.2,3.0,26.1,24.0,7594,1585,7928,7969,1313,9210,Clear
5-20-2000,2000,5,20,24.8,0.294,0.083,20.0,75.0,1033.3,2.7,25.900000000000002,23.6,7924,1456,9150,8115,1132,9731,Clear
5-21-2000,2000,5,21,25.0,0.292,0.075,19.7,72.6,1031.6,2.7,26.3,24.0,7038,2289,6205,8149,1113,9848,Clear
5-22-2000,2000,5,22,24.8,0.288,0.067,19.9,74.2,1029.8,3.0,26.0,23.6,6386,2597,5041,8103,1041,9935,Partly Cloudy
5-23-2000,2000,5,23,24.8,0.293,0.083,19.5,72.6,1029.3,2.8,26.200000000000003,23.700000000000003,6527,2227,6025,8111,1131,9743,Clear
5-24-2000,2000,5,24,25.1,0.295,0.057,19.6,71.6,1030.3,2.5,26.400000000000002,23.8,6713,2873,5562,8213,1005,10197,Clear
5-25-2000,2000,5,25,25.1,0.296,0.058,19.6,71.8,1030.7,2.6,26.200000000000003,24.0,7208,2024,6594,8197,985,10171,Clear
5-26-2000,2000,5,26,24.9,0.295,0.057,19.8,73.3,1031.2,3.0,25.900000000000002,24.0,5847,2949,4554,8139,1000,10127,Partly Cloudy
5-27-2000,2000,5,27,24.9,0.295,0.062,20.2,75.6,1030.8,3.6,26.1,23.700000000000003,6302,3096,4667,8035,1083,9779,Cloudy
5-28-2000,2000,5,28,25.1,0.292,0.072,20.7,76.9,1031.0,3.7,25.8,24.6,4706,2774,3046,8000,1136,9627,Cloudy
5-29-2000,2000,5,29,25.2,0.288,0.074,20.0,73.0,1030.3,2.8,26.200000000000003,24.3,7477,2050,7418,8136,1124,9785,Clear
5-30-2000,2000,5,30,25.2,0.283,0.067,19.5,70.9,1030.1,2.7,26.200000000000003,24.200000000000003,7318,2305,6795,8192,1078,10020,Fog
5-31-2000,2000,5,31,25.1,0.283,0.054,20.6,76.0,1030.2,3.1,26.200000000000003,24.5,5934,2288,4864,8168,951,10165,Partly Cloudy
6-1-2000,2000,6,1,25.0,0.289,0.056,20.3,75.3,1029.2,2.7,26.1,24.0,7695,1726,8462,8187,1047,10133,Clear
6-2-2000,2000,6,2,25.2,0.297,0.047,20.3,74.4,1029.5,2.8,26.5,23.900000000000002,8139,914,9898,8206,923,10302,Clear
6-3-2000,2000,6,3,25.3,0.295,0.053,20.2,73.8,1031.3,2.7,26.6,24.1,8222,971,10255,8222,971,10255,Clear
6-4-2000,2000,6,4,25.5,0.29,0.064,20.7,75.3,1032.2,2.9,26.6,24.5,8034,1190,9538,8128,1018,10003,Clear
6-5-2000,2000,6,5,25.3,0.287,0.064,20.6,75.2,1033.0,2.6,26.400000000000002,24.700000000000003,7758,1828,8241,8205,1060,10079,Clear
6-6-2000,2000,6,6,25.2,0.286,0.064,20.5,75.7,1033.3,2.5,26.200000000000003,24.400000000000002,8204,1065,9728,8238,1041,10135,Clear
6-7-2000,2000,6,7,25.3,0.287,0.062,21.2,78.1,1031.9,3.2,26.400000000000002,24.400000000000002,6657,2452,5097,8142,962,10082,Partly Cloudy
6-8-2000,2000,6,8,25.5,0.288,0.062,21.2,77.3,1031.5,3.7,26.6,24.8,6212,2785,5004,8040,1002,9912,Clear
6-9-2000,2000,6,9,25.7,0.293,0.061,20.7,74.4,1030.8,3.4,26.700000000000003,24.8,7689,1712,8782,8118,1017,9973,Clear
6-10-2000,2000,6,10,25.8,0.296,0.059,20.9,74.8,1030.9,3.2,27.0,24.8,7372,1664,8336,8105,1030,9973,Clear
6-11-2000,2000,6,11,26.0,0.296,0.049,21.6,77.2,1031.2,3.2,27.200000000000003,24.8,7168,2071,7776,8159,952,10191,Clear
6-12-2000,2000,6,12,25.9,0.297,0.069,20.9,74.2,1032.0,3.3,26.8,25.200000000000003,8076,1104,9800,8076,1104,9800,Clear
6-13-2000,2000,6,13,25.8,0.301,0.077,20.9,74.5,1030.9,3.2,26.900000000000002,25.0,7389,2241,7476,8070,1120,9697,Fog
6-14-2000,2000,6,14,25.9,0.289,0.067,21.3,75.9,1030.3,3.8,26.8,24.900000000000002,6103,2834,4148,8017,1060,9757,Cloudy
6-15-2000,2000,6,15,25.8,0.28,0.07,21.7,78.4,1031.0,3.9,26.5,25.200000000000003,6288,3068,4202,8011,1106,9736,Cloudy
6-16-2000,2000,6,16,25.8,0.285,0.066,21.0,75.1,1030.8,3.3,26.700000000000003,25.0,6880,2069,5997,8146,982,10014,Partly Cloudy
6-17-2000,2000,6,17,25.9,0.29,0.076,20.8,73.6,1028.8,3.1,26.900000000000002,24.900000000000002,5761,3015,3896,8062,1148,9723,Partly Cloudy
6-18-2000,2000,6,18,26.4,0.296,0.054,20.6,70.7,1027.8,2.9,27.400000000000002,25.200000000000003,8016,1269,9639,8199,954,10198,Clear
6-19-2000,2000,6,19,26.3,0.298,0.051,20.6,71.4,1029.1,3.0,27.3,25.400000000000002,8163,989,10151,8163,989,10151,Clear
6-20-2000,2000,6,20,26.1,0.291,0.046,21.3,74.9,1030.4,3.4,27.3,25.1,7897,1239,8477,8145,883,10276,Clear
6-21-2000,2000,6,21,26.2,0.283,0.051,21.7,76.8,1030.5,3.4,27.200000000000003,25.400000000000002,5716,2685,4214,8131,934,10186,Partly Cloudy
6-22-2000,2000,6,22,25.7,0.284,0.061,20.7,74.4,1029.2,3.0,26.900000000000002,24.8,6341,2342,5335,8180,1028,10068,Clear
6-23-2000,2000,6,23,25.8,0.287,0.049,20.3,71.6,1028.2,2.8,26.8,25.0,5257,3000,3323,8177,947,10212,Partly Cloudy
6-24-2000,2000,6,24,25.9,0.287,0.05,20.2,70.6,1027.5,2.8,27.0,24.900000000000002,6637,2789,6255,8210,977,10232,Clear
6-25-2000,2000,6,25,26.2,0.287,0.047,19.9,68.5,1028.0,3.0,27.6,24.8,7971,1298,9164,8216,930,10312,Clear
6-26-2000,2000,6,26,26.0,0.278,0.096,22.5,81.5,1027.9,4.7,26.6,25.200000000000003,7214,2133,6791,7742,1386,8894,Clear
6-27-2000,2000,6,27,26.0,0.283,0.053,21.2,74.8,1028.5,3.6,27.1,25.200000000000003,7880,1345,8679,8089,974,10059,Clear
