Date,Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,Total DHI,Total DNI,Total Clearsky GHI,Total Clearsky DHI,Total Clearsky DNI,Daylight Weather
1-23-2000,2000,1,23,20.8,0.268,0.029,14.8,68.4,1001.0,1.5,21.900000000000002,20.0,5702,674,9265,5702,674,9265,Clear
1-24-2000,2000,1,24,20.9,0.262,0.022,14.0,65.0,1002.3,1.5,22.0,19.900000000000002,5717,633,9366,5717,633,9366,Clear
1-25-2000,2000,1,25,21.0,0.259,0.019,14.4,65.9,1003.3,1.7,22.0,20.200000000000003,3841,1821,5060,5695,646,9307,Clear
1-26-2000,2000,1,26,21.0,0.266,0.032,15.6,71.2,1004.9,2.0,21.700000000000003,20.200000000000003,5263,1258,6730,5641,660,9088,Clear
1-27-2000,2000,1,27,21.0,0.276,0.065,15.6,71.1,1007.0,1.4,21.8,20.3,5751,898,8662,5751,898,8662,Clear
1-28-2000,2000,1,28,21.6,0.268,0.048,16.0,70.5,1005.9,1.7,22.6,20.700000000000003,5245,1507,7268,5756,812,8839,Clear
1-29-2000,2000,1,29,22.1,0.265,0.029,16.7,71.5,1004.6,1.8,23.5,21.0,5813,662,9266,5813,662,9266,Clear
1-30-2000,2000,1,30,22.5,0.26,0.03,17.8,74.8,1003.4,2.1,24.0,21.1,5498,952,7475,5781,631,9201,Clear
1-31-2000,2000,1,31,23.0,0.258,0.038,19.6,81.3,1003.9,2.4,24.400000000000002,21.700000000000003,5088,1869,6191,5766,752,8904,Fog
2-1-2000,2000,2,1,22.7,0.262,0.033,18.1,75.9,1004.8,2.1,23.8,21.8,4843,1728,5768,5902,711,9213,Clear
2-2-2000,2000,2,2,22.9,0.268,0.032,17.5,71.8,1002.7,2.1,23.8,21.900000000000002,5511,1102,7873,5865,750,9038,Clear
2-3-2000,2000,2,3,22.7,0.273,0.042,18.4,77.1,1001.5,2.6,23.5,21.8,4014,1949,4284,5792,823,8737,Clear
2-4-2000,2000,2,4,22.3,0.266,0.058,18.2,77.7,1001.3,2.5,22.900000000000002,21.5,4026,2345,3851,5807,903,8517,Clear
2-5-2000,2000,2,5,22.5,0.259,0.031,17.9,75.5,1000.8,2.3,23.700000000000003,21.3,3804,1784,4676,5968,675,9249,Clear
2-6-2000,2000,2,6,22.6,0.257,0.041,17.7,73.8,1001.3,2.2,23.6,21.700000000000003,5410,1799,6599,5986,765,9014,Clear
2-7-2000,2000,2,7,22.8,0.262,0.048,17.9,74.3,1003.6,2.4,24.0,21.5,4370,2206,4540,5983,801,8891,Fog
2-8-2000,2000,2,8,23.3,0.275,0.056,19.0,76.8,1004.5,2.6,24.400000000000002,22.200000000000003,5107,2368,5098,5946,885,8629,Clear
2-9-2000,2000,2,9,22.5,0.281,0.052,17.8,74.7,1004.6,2.6,23.3,21.700000000000003,3576,2275,2227,6014,868,8760,Cloudy
2-10-2000,2000,2,10,22.6,0.282,0.038,17.0,71.0,1002.9,2.3,23.900000000000002,21.3,4717,1353,5502,6131,756,9174,Clear
2-11-2000,2000,2,11,22.8,0.278,0.056,18.1,74.9,1001.9,2.4,23.6,21.8,5714,1844,7073,6085,868,8801,Clear
2-12-2000,2000,2,12,23.1,0.274,0.045,18.1,73.3,1002.0,2.2,24.200000000000003,22.1,5822,1605,7549,6192,808,9094,Clear
2-13-2000,2000,2,13,22.8,0.274,0.039,18.5,76.7,1001.9,2.3,24.1,21.400000000000002,6216,795,9146,6216,795,9146,Clear
2-14-2000,2000,2,14,23.0,0.273,0.059,18.8,77.5,1002.2,3.0,24.1,22.1,5027,1294,6187,6090,895,8655,Clear
2-15-2000,2000,2,15,23.1,0.274,0.039,19.2,78.9,1002.2,3.0,24.5,21.900000000000002,5878,860,8294,6218,734,9170,Clear
2-16-2000,2000,2,16,23.1,0.284,0.067,19.6,80.9,1002.9,3.1,24.3,22.0,5085,2279,4340,6139,932,8567,Fog
2-17-2000,2000,2,17,23.1,0.288,0.051,19.5,80.2,1003.9,2.8,24.400000000000002,22.200000000000003,3985,1922,3381,6283,833,8993,Partly Cloudy
2-18-2000,2000,2,18,22.8,0.283,0.036,19.3,80.7,1005.2,2.4,23.900000000000002,21.900000000000002,3371,2546,2306,6361,765,9229,Fog
2-19-2000,2000,2,19,22.1,0.283,0.037,17.4,74.7,1005.4,1.5,23.1,20.8,6617,779,9617,6617,779,9617,Clear
2-20-2000,2000,2,20,21.9,0.283,0.043,17.3,75.4,1004.8,1.5,23.3,20.5,6260,1326,7949,6577,819,9419,Clear
2-21-2000,2000,2,21,22.3,0.288,0.034,18.6,79.6,1004.0,2.1,23.200000000000003,21.400000000000002,6515,742,9443,6515,742,9443,Clear
2-22-2000,2000,2,22,22.6,0.292,0.042,18.0,75.1,1005.1,1.8,23.6,21.900000000000002,3740,2712,2800,6617,806,9432,Fog
2-23-2000,2000,2,23,22.6,0.301,0.049,17.2,71.4,1005.5,1.8,23.900000000000002,21.5,6619,854,8953,6646,823,9378,Clear
2-24-2000,2000,2,24,22.3,0.298,0.042,17.0,72.1,1005.1,1.8,23.6,21.400000000000002,3965,2924,2275,6684,810,9441,Fog
2-25-2000,2000,2,25,22.5,0.293,0.042,18.4,77.3,1004.6,2.2,23.900000000000002,21.5,4948,2151,5421,6604,793,9271,Clear
2-26-2000,2000,2,26,22.8,0.296,0.039,19.4,80.9,1004.0,2.3,24.1,21.8,4582,2284,3553,6656,772,9378,Fog
2-27-2000,2000,2,27,22.8,0.295,0.036,18.9,78.9,1004.1,2.0,24.0,21.900000000000002,6536,1285,8611,6756,750,9556,Clear
2-28-2000,2000,2,28,22.9,0.291,0.034,17.5,71.9,1004.2,1.8,24.3,21.8,6808,958,9313,6823,788,9564,Clear
3-1-2000,2000,3,1,22.7,0.29,0.037,18.2,75.5,1003.8,2.0,23.900000000000002,21.8,6215,1341,7782,6837,781,9509,Clear
3-2-2000,2000,3,2,23.0,0.289,0.045,18.3,75.0,1004.9,2.2,24.0,22.0,5758,1662,6958,6777,921,9171,Clear
3-3-2000,2000,3,3,23.2,0.281,0.044,18.5,74.9,1004.4,2.0,24.5,22.0,5099,2018,4973,6910,848,9445,Fog
3-4-2000,2000,3,4,23.1,0.278,0.055,18.6,75.6,1003.3,2.4,24.200000000000003,21.8,6829,1038,8965,6854,858,9238,Clear
3-5-2000,2000,3,5,23.3,0.274,0.055,18.0,72.3,1004.0,2.3,24.5,22.1,4761,2353,3951,6906,893,9253,Clear
3-6-2000,2000,3,6,22.8,0.272,0.043,17.6,72.8,1004.8,2.1,24.0,21.900000000000002,5476,2279,5802,7016,828,9511,Clear
3-7-2000,2000,3,7,22.6,0.28,0.038,17.1,71.1,1004.2,2.0,23.900000000000002,21.6,6064,1785,7288,7084,814,9641,Clear
3-8-2000,2000,3,8,23.0,0.288,0.049,17.5,71.5,1002.9,2.1,24.1,21.8,4818,2209,4270,7019,909,9329,Cloudy
3-9-2000,2000,3,9,22.8,0.298,0.036,18.0,74.5,1002.1,2.3,24.1,21.700000000000003,5235,2215,4713,7063,790,9571,Fog
3-10-2000,2000,3,10,22.7,0.287,0.068,17.8,74.0,1002.7,2.7,23.8,21.700000000000003,6926,1171,8764,6955,1010,8982,Clear
3-11-2000,2000,3,11,22.9,0.276,0.103,18.4,76.1,1004.0,3.3,24.1,21.700000000000003,4299,2357,3217,6801,1201,8339,Clear
3-12-2000,2000,3,12,23.0,0.279,0.044,19.1,79.0,1003.5,2.9,24.400000000000002,21.900000000000002,5648,2250,5105,7069,829,9464,Clear
3-13-2000,2000,3,13,23.0,0.295,0.047,18.8,77.5,1002.0,2.7,24.400000000000002,21.8,5644,1518,5952,7116,826,9498,Clear
3-14-2000,2000,3,14,23.1,0.294,0.058,19.0,77.6,1002.4,2.7,24.400000000000002,21.900000000000002,5110,2446,3424,7131,911,9322,Fog
3-15-2000,2000,3,15,23.2,0.288,0.048,19.3,79.0,1003.1,2.3,24.6,22.3,5780,1582,6099,7261,847,9645,Clear
3-16-2000,2000,3,16,23.3,0.283,0.044,18.2,73.3,1004.6,2.2,24.5,22.3,7199,1217,9144,7278,897,9592,Clear
3-17-2000,2000,3,17,23.1,0.286,0.05,17.8,72.3,1004.5,2.0,24.3,22.3,6791,1930,7402,7363,912,9624,Clear
3-18-2000,2000,3,18,22.9,0.301,0.068,18.4,76.1,1004.1,2.2,24.1,21.900000000000002,6283,2137,6020,7261,1017,9248,Cloudy
3-19-2000,2000,3,19,22.6,0.313,0.079,17.1,71.1,1004.9,1.7,23.8,21.8,7386,1071,9289,7386,1071,9289,Clear
3-20-2000,2000,3,20,22.6,0.312,0.076,16.9,70.4,1003.9,1.9,23.8,21.700000000000003,6532,2383,6409,7372,1031,9333,Clear
3-21-2000,2000,3,21,22.6,0.331,0.063,17.2,71.8,1004.2,1.9,23.900000000000002,21.6,5411,2504,4417,7432,994,9474,Clear
3-22-2000,2000,3,22,22.2,0.319,0.073,17.5,74.9,1005.0,2.2,23.400000000000002,21.400000000000002,7327,1129,9119,7367,1110,9184,Clear
3-23-2000,2000,3,23,22.3,0.31,0.046,17.8,75.9,1004.9,2.0,23.6,21.3,5434,2701,4796,7521,872,9821,Fog
3-24-2000,2000,3,24,22.6,0.303,0.046,17.5,72.8,1003.9,2.1,24.1,21.8,5443,2781,5100,7517,893,9748,Clear
3-25-2000,2000,3,25,22.5,0.302,0.036,17.7,74.5,1002.2,2.4,23.900000000000002,21.5,6321,2333,5787,7507,868,9782,Fog
3-26-2000,2000,3,26,22.5,0.297,0.048,19.0,80.5,1002.8,3.3,23.3,21.8,3373,2470,1329,7331,944,9276,Partly Cloudy
3-27-2000,2000,3,27,22.7,0.295,0.057,18.8,78.6,1004.0,3.1,23.8,21.8,4452,2935,3123,7374,989,9215,Clear
3-28-2000,2000,3,28,22.7,0.292,0.062,18.0,75.0,1002.4,2.6,23.900000000000002,21.700000000000003,4168,2743,2771,7508,995,9416,Fog
3-29-2000,2000,3,29,23.0,0.289,0.076,18.4,75.2,1000.1,3.1,24.200000000000003,22.200000000000003,5535,2141,4620,7417,1067,9130,Clear
3-30-2000,2000,3,30,22.5,0.292,0.069,19.4,82.8,999.8,3.2,23.400000000000002,21.700000000000003,7430,1071,9152,7430,1071,9152,Clear
3-31-2000,2000,3,31,21.9,0.298,0.074,19.0,83.7,1002.4,3.2,22.700000000000003,21.3,5310,2128,5620,7414,1121,9035,Clear
4-1-2000,2000,4,1,22.3,0.296,0.091,19.0,81.8,1003.9,3.1,23.5,21.200000000000003,4994,3082,2857,7437,1157,8939,Partly Cloudy
4-2-2000,2000,4,2,22.8,0.297,0.089,19.3,80.8,1004.3,3.1,23.900000000000002,22.0,5464,3306,2835,7469,1161,9004,Partly Cloudy
4-3-2000,2000,4,3,22.6,0.293,0.085,17.7,74.2,1004.6,2.4,23.6,21.8,7593,1194,9171,7593,1194,9171,Clear
4-4-2000,2000,4,4,22.4,0.296,0.107,17.2,72.5,1005.8,2.2,23.3,21.5,7373,1836,7649,7571,1329,8783,Clear
4-5-2000,2000,4,5,22.1,0.309,0.097,16.2,69.4,1005.0,1.9,23.200000000000003,21.400000000000002,7723,1235,9208,7723,1235,9208,Clear
4-6-2000,2000,4,6,22.0,0.31,0.079,16.4,70.8,1002.9,2.0,23.1,21.1,6917,1886,7757,7779,1089,9514,Clear
4-7-2000,2000,4,7,21.6,0.304,0.07,17.2,75.9,1000.6,2.5,22.400000000000002,20.700000000000003,5244,2972,3707,7717,1029,9573,Partly Cloudy
4-8-2000,2000,4,8,21.6,0.312,0.086,17.4,77.2,1001.0,2.3,22.3,20.5,7071,2462,5809,7767,1138,9461,Fog
4-9-2000,2000,4,9,21.0,0.312,0.09,17.3,79.4,1003.2,2.2,22.200000000000003,20.0,6455,2890,4509,7762,1245,9301,Cloudy
4-10-2000,2000,4,10,21.6,0.325,0.074,17.4,77.3,1004.0,2.3,23.0,20.5,7803,1065,9611,7803,1065,9611,Clear
4-11-2000,2000,4,11,21.8,0.32,0.066,17.2,75.4,1004.3,2.1,23.0,20.700000000000003,6611,1563,7261,7905,1034,9874,Clear
4-12-2000,2000,4,12,21.9,0.314,0.062,17.0,73.8,1004.0,1.9,23.200000000000003,20.8,7148,1611,7779,7953,1036,9976,Clear
4-13-2000,2000,4,13,22.6,0.31,0.067,17.5,73.4,1004.7,1.9,23.8,21.6,4495,3118,2458,7948,1096,9855,Fog
4-14-2000,2000,4,14,22.6,0.301,0.074,17.4,72.6,1005.5,1.9,24.0,21.6,5218,2794,3409,7942,1109,9769,Fog
4-15-2000,2000,4,15,22.5,0.303,0.074,16.8,70.3,1004.9,1.8,23.6,21.700000000000003,6113,3208,3745,8018,1106,9831,Fog
4-16-2000,2000,4,16,22.3,0.304,0.075,17.0,72.0,1004.2,1.9,23.6,21.200000000000003,5921,2213,6249,7996,1097,9796,Clear
4-17-2000,2000,4,17,22.4,0.311,0.075,18.0,76.5,1004.0,2.2,23.8,21.400000000000002,4580,3594,1929,7959,1069,9747,Partly Cloudy
4-18-2000,2000,4,18,22.3,0.326,0.08,17.7,75.5,1004.0,2.1,23.6,21.200000000000003,5004,3059,3422,7939,1177,9642,Partly Cloudy
4-19-2000,2000,4,19,22.4,0.32,0.087,16.8,70.6,1005.4,1.7,23.700000000000003,21.400000000000002,5736,2914,5198,8043,1239,9619,Clear
4-20-2000,2000,4,20,22.4,0.31,0.076,17.0,71.6,1005.5,2.0,23.8,21.6,6237,2908,4190,8041,1158,9748,Cloudy
4-21-2000,2000,4,21,22.3,0.311,0.086,17.9,76.4,1004.6,2.4,23.5,21.5,5529,3132,3263,7948,1157,9545,Cloudy
4-22-2000,2000,4,22,22.7,0.302,0.098,18.2,76.0,1003.3,2.4,24.200000000000003,21.6,6071,3165,3809,7939,1264,9332,Cloudy
4-23-2000,2000,4,23,22.7,0.299,0.09,18.7,78.2,1002.9,2.4,23.8,21.900000000000002,5930,3246,3890,7995,1188,9540,Cloudy
4-24-2000,2000,4,24,22.9,0.301,0.086,19.2,79.9,1002.8,2.6,24.1,21.8,5581,3279,3233,7937,1155,9490,Cloudy
4-25-2000,2000,4,25,23.1,0.3,0.078,19.5,80.0,1003.0,2.7,24.5,22.1,5392,3316,2920,7985,1122,9634,Cloudy
4-26-2000,2000,4,26,22.8,0.301,0.068,18.9,78.7,1003.8,2.5,24.200000000000003,21.700000000000003,5485,2950,3573,8098,1048,9972,Cloudy
4-27-2000,2000,4,27,22.8,0.3,0.086,18.6,77.8,1004.5,2.4,23.8,22.1,4443,2999,2524,8022,1220,9562,Partly Cloudy
4-28-2000,2000,4,28,22.9,0.303,0.081,17.9,73.6,1003.2,2.1,24.3,21.700000000000003,5989,3165,4276,8114,1188,9742,Cloudy
4-29-2000,2000,4,29,22.8,0.304,0.065,18.1,75.0,1002.2,2.3,24.200000000000003,21.6,4919,3268,3596,8114,1063,10001,Partly Cloudy
4-30-2000,2000,4,30,22.6,0.304,0.059,18.1,75.8,1001.8,2.1,24.3,21.1,5843,2253,6133,8200,1039,10179,Clear
5-1-2000,2000,5,1,23.0,0.303,0.053,18.8,77.3,1002.1,2.5,24.400000000000002,21.700000000000003,6150,2305,6644,8092,1046,10033,Clear
5-2-2000,2000,5,2,23.4,0.3,0.054,20.2,82.5,1002.0,3.4,24.400000000000002,22.5,4666,2987,3344,7990,1005,9895,Partly Cloudy
5-3-2000,2000,5,3,23.5,0.292,0.064,20.0,81.4,1002.9,2.9,24.700000000000003,22.6,5815,3372,4076,8073,1053,9938,Fog
5-4-2000,2000,5,4,23.3,0.291,0.074,19.0,76.9,1003.8,2.5,24.5,22.3,7011,3247,5924,8134,1121,9891,Fog
5-5-2000,2000,5,5,23.3,0.299,0.066,18.7,75.2,1003.4,2.5,24.6,22.3,5589,2900,4963,8135,1071,10011,Fog
5-6-2000,2000,5,6,23.4,0.302,0.06,19.0,76.4,1002.8,2.4,24.8,22.200000000000003,6355,2516,6005,8183,1019,10141,Clear
5-7-2000,2000,5,7,23.5,0.302,0.056,18.9,75.7,1002.8,2.2,24.8,22.400000000000002,4927,2967,3591,8202,1052,10174,Fog
5-8-2000,2000,5,8,23.5,0.298,0.057,18.7,74.4,1002.5,2.2,24.900000000000002,22.400000000000002,6588,2561,5800,8248,1038,10208,Partly Cloudy
5-9-2000,2000,5,9,23.5,0.301,0.059,18.6,74.4,1002.8,2.2,24.5,22.5,5764,3207,3757,8228,1058,10156,Cloudy
5-10-2000,2000,5,10,23.5,0.301,0.062,19.0,75.9,1002.7,2.2,24.8,22.3,6789,2860,5981,8215,1071,10097,Fog
5-11-2000,2000,5,11,23.5,0.307,0.09,19.6,78.6,1002.7,2.7,24.700000000000003,22.5,5232,2687,3588,8036,1300,9445,Cloudy
5-12-2000,2000,5,12,23.7,0.302,0.069,20.1,80.5,1002.7,2.9,24.8,22.900000000000002,4372,3361,2613,8109,1080,9888,Fog
5-13-2000,2000,5,13,23.7,0.301,0.061,19.8,78.8,1002.8,2.9,24.8,22.900000000000002,4720,3376,2958,8123,1063,9975,Clear
5-14-2000,2000,5,14,23.3,0.302,0.056,18.4,74.3,1002.8,2.0,24.8,22.3,8328,1033,10354,8328,1033,10354,Clear
5-15-2000,2000,5,15,23.5,0.302,0.08,17.7,70.0,1002.6,2.0,25.200000000000003,21.8,7813,1711,8878,8272,1170,9995,Clear
5-16-2000,2000,5,16,23.7,0.299,0.098,18.9,74.3,1002.5,2.7,24.8,22.6,6743,2445,6321,8075,1218,9553,Clear
5-17-2000,2000,5,17,23.7,0.294,0.07,18.8,74.3,1003.0,2.5,24.900000000000002,22.3,7780,2059,8576,8234,1049,10118,Clear
5-18-2000,2000,5,18,23.7,0.296,0.084,19.7,78.4,1003.0,2.9,25.0,22.5,6487,2393,6657,8075,1179,9668,Clear
5-19-2000,2000,5,19,23.9,0.297,0.086,19.8,77.7,1003.8,2.7,25.1,23.1,5884,2627,5234,8165,1177,9758,Clear
5-20-2000,2000,5,20,23.6,0.295,0.065,19.2,76.5,1004.0,2.4,24.900000000000002,22.400000000000002,4326,2928,2719,8254,1053,10119,Partly Cloudy
5-21-2000,2000,5,21,23.9,0.292,0.068,19.0,74.4,1002.4,2.4,25.200000000000003,22.6,6420,2525,6223,8244,1104,10024,Clear
5-22-2000,2000,5,22,23.8,0.288,0.06,18.9,74.2,1000.7,2.7,24.900000000000002,22.700000000000003,3125,2325,1976,8233,999,10194,Partly Cloudy
5-23-2000,2000,5,23,23.9,0.293,0.07,18.6,72.5,1000.1,2.4,25.200000000000003,22.6,6816,2064,7304,8293,1080,10111,Clear
5-24-2000,2000,5,24,23.9,0.296,0.048,18.6,72.2,1001.1,2.4,25.3,22.8,7197,2690,7394,8322,979,10441,Clear
5-25-2000,2000,5,25,24.0,0.298,0.053,19.1,74.3,1001.4,2.5,25.400000000000002,22.700000000000003,5649,3194,4530,8268,994,10272,Fog
5-26-2000,2000,5,26,23.7,0.296,0.051,19.1,75.6,1002.0,2.8,25.0,22.700000000000003,4649,2502,3420,8210,1008,10213,Cloudy
5-27-2000,2000,5,27,23.8,0.294,0.051,19.8,78.2,1001.5,3.3,25.3,22.6,5855,2727,5149,8156,1014,10066,Cloudy
5-28-2000,2000,5,28,24.0,0.29,0.059,19.9,78.2,1001.4,3.2,25.200000000000003,23.200000000000003,6376,2478,5079,8142,1110,9937,Cloudy
5-29-2000,2000,5,29,24.0,0.287,0.056,19.1,74.2,1000.9,2.4,25.400000000000002,22.900000000000002,5475,2723,5147,8295,1067,10216,Fog
5-30-2000,2000,5,30,24.1,0.282,0.054,18.7,72.1,1000.8,2.6,25.5,23.0,6646,2332,6796,8303,1007,10315,Clear
5-31-2000,2000,5,31,24.2,0.283,0.047,19.6,75.9,1000.9,2.7,25.5,23.3,5890,2744,5692,8276,977,10345,Fog
6-1-2000,2000,6,1,24.0,0.287,0.044,19.5,76.1,999.8,2.4,25.400000000000002,22.700000000000003,5555,3053,4380,8316,990,10448,Fog
6-2-2000,2000,6,2,24.2,0.296,0.042,19.3,74.4,1000.2,2.6,25.5,22.700000000000003,6676,2321,6571,8294,916,10476,Clear
6-3-2000,2000,6,3,24.2,0.293,0.046,19.4,75.1,1002.1,2.4,25.6,22.900000000000002,8071,1478,9382,8315,976,10438,Clear
6-4-2000,2000,6,4,24.2,0.29,0.049,19.8,76.4,1003.0,2.4,25.8,22.900000000000002,7368,1849,8492,8308,992,10389,Clear
6-5-2000,2000,6,5,24.1,0.287,0.049,19.5,75.7,1003.7,2.2,25.3,23.3,3966,2357,3425,8370,1017,10439,Fog
6-6-2000,2000,6,6,24.1,0.286,0.052,19.2,74.5,1003.8,2.1,25.400000000000002,23.1,8005,1362,9637,8382,1022,10442,Clear
6-7-2000,2000,6,7,24.2,0.285,0.048,20.0,77.5,1002.5,2.7,25.400000000000002,23.200000000000003,6732,2631,6433,8262,955,10350,Fog
6-8-2000,2000,6,8,24.3,0.287,0.048,20.2,78.1,1002.2,3.2,25.6,23.3,6297,2650,6016,8170,979,10201,Clear
6-9-2000,2000,6,9,24.4,0.291,0.048,19.8,75.5,1001.7,2.8,25.700000000000003,23.200000000000003,5962,2161,6052,8250,987,10291,Clear
6-10-2000,2000,6,10,24.6,0.296,0.054,20.4,77.6,1001.7,3.1,25.6,23.5,6826,2122,6436,8168,1038,10040,Clear
6-11-2000,2000,6,11,24.9,0.294,0.04,20.9,78.7,1002.0,3.1,26.200000000000003,23.700000000000003,7187,1900,7405,8223,920,10363,Clear
6-12-2000,2000,6,12,24.7,0.298,0.056,20.1,76.0,1002.7,2.8,25.900000000000002,23.8,7036,2487,7028,8227,1061,10153,Clear
6-13-2000,2000,6,13,24.8,0.3,0.066,20.4,77.1,1001.5,3.1,26.0,23.700000000000003,5477,2979,4326,8153,1091,9905,Fog
6-14-2000,2000,6,14,24.9,0.287,0.066,20.8,78.0,1001.1,3.9,25.900000000000002,23.700000000000003,6245,2687,5159,8043,1106,9753,Cloudy
6-15-2000,2000,6,15,24.8,0.279,0.058,20.7,78.1,1001.6,3.6,25.900000000000002,23.900000000000002,4565,3166,2594,8124,1060,10001,Cloudy
6-16-2000,2000,6,16,24.7,0.285,0.051,20.4,77.1,1001.2,2.8,25.8,23.6,8077,1176,9596,8267,951,10330,Clear
6-17-2000,2000,6,17,24.7,0.291,0.063,20.3,76.4,999.2,2.8,26.1,23.400000000000002,7599,1537,8499,8168,1105,10002,Clear
6-18-2000,2000,6,18,25.1,0.295,0.045,19.9,73.0,998.5,2.6,26.6,23.700000000000003,4910,2783,3910,8282,953,10393,Partly Cloudy
6-19-2000,2000,6,19,25.1,0.296,0.045,19.6,71.7,1000.0,2.7,26.200000000000003,24.0,4358,2734,3428,8249,989,10327,Partly Cloudy
6-20-2000,2000,6,20,25.1,0.29,0.046,20.1,74.0,1001.3,3.1,26.200000000000003,23.8,7136,1318,8209,8210,935,10322,Clear
6-21-2000,2000,6,21,25.1,0.282,0.041,20.7,76.9,1001.2,3.1,26.400000000000002,24.0,4612,2450,3785,8209,914,10388,Partly Cloudy
6-22-2000,2000,6,22,24.5,0.284,0.043,19.8,75.7,1000.0,2.5,25.8,23.5,8125,1320,9841,8323,967,10465,Clear
6-23-2000,2000,6,23,24.6,0.286,0.037,19.4,72.7,999.0,2.5,25.900000000000002,23.400000000000002,6886,2581,7183,8297,877,10585,Clear
6-24-2000,2000,6,24,24.6,0.286,0.044,19.1,71.9,998.4,2.5,25.900000000000002,23.1,7172,2156,7480,8317,967,10446,Clear
6-25-2000,2000,6,25,24.9,0.285,0.045,19.7,73.3,998.7,3.0,26.3,23.5,5637,3019,3826,8253,945,10370,Fog
6-26-2000,2000,6,26,25.0,0.278,0.072,22.0,83.7,999.0,4.1,25.900000000000002,24.1,5914,3012,5264,8013,1089,9659,Clear
6-27-2000,2000,6,27,25.0,0.281,0.039,20.5,76.0,999.2,3.3,26.3,24.0,6764,2580,7046,8171,931,10312,Clear
6-28-2000,2000,6,28,24.7,0.277,0.042,20.0,75.2,999.3,2.7,26.1,23.5,6680,2072,6989,8264,944,10424,Clear
6-29-2000,2000,6,29,24.8,0.281,0.05,20.2,75.5,1000.2,3.2,26.1,23.700000000000003,6547,2791,6184,8152,1002,10154,Fog
