Date,Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,Total DHI,Total DNI,Total Clearsky GHI,Total Clearsky DHI,Total Clearsky DNI,Daylight Weather
1-17-2000,2000,1,17,12.0,0.293,0.048,10.7,92.6,861.5,1.1,15.200000000000001,9.600000000000001,5085,860,7462,5690,765,9105,Clear
1-18-2000,2000,1,18,11.9,0.292,0.069,10.8,93.3,860.0,1.5,13.700000000000001,10.5,3067,1375,3460,5600,863,8610,Partly Cloudy
1-19-2000,2000,1,19,12.6,0.297,0.049,11.2,92.1,858.8,1.6,16.2,10.100000000000001,3837,1167,4440,5704,717,9103,Clear
1-20-2000,2000,1,20,13.2,0.292,0.065,12.3,95.0,858.9,2.0,16.3,11.200000000000001,3674,2289,2041,5599,825,8625,Cloudy
1-21-2000,2000,1,21,12.8,0.284,0.036,12.4,97.8,859.5,2.1,14.8,11.9,2819,1990,1368,5710,634,9310,Cloudy
1-22-2000,2000,1,22,12.5,0.268,0.038,11.4,93.7,859.5,1.3,15.600000000000001,9.8,4312,819,6594,5891,648,9534,Clear
1-23-2000,2000,1,23,11.5,0.265,0.028,9.1,86.9,860.0,0.8,15.600000000000001,8.3,5990,618,9437,6031,605,9954,Clear
1-24-2000,2000,1,24,11.9,0.265,0.026,9.1,85.2,861.2,0.9,16.400000000000002,8.4,6021,608,9894,6021,608,9894,Clear
1-25-2000,2000,1,25,12.0,0.263,0.019,10.3,89.7,862.0,1.2,15.200000000000001,10.200000000000001,5969,554,9898,5969,554,9898,Clear
1-26-2000,2000,1,26,12.1,0.264,0.023,10.0,88.1,863.5,1.2,15.5,9.9,4225,1112,5483,6017,561,9927,Clear
1-27-2000,2000,1,27,11.9,0.278,0.067,10.6,92.5,865.2,1.0,14.600000000000001,10.0,5989,878,9042,5989,878,9042,Clear
1-28-2000,2000,1,28,12.3,0.275,0.035,10.2,88.2,864.7,0.9,15.8,9.9,6126,693,9758,6126,693,9758,Clear
1-29-2000,2000,1,29,13.3,0.268,0.032,11.5,90.1,863.7,1.0,17.900000000000002,9.700000000000001,6129,622,9783,6129,622,9783,Clear
1-30-2000,2000,1,30,14.3,0.259,0.027,12.4,89.7,863.0,1.2,19.400000000000002,10.600000000000001,6133,602,9840,6133,602,9840,Clear
1-31-2000,2000,1,31,14.7,0.259,0.039,13.1,91.2,863.9,1.2,19.1,11.4,6115,683,9541,6115,683,9541,Clear
2-1-2000,2000,2,1,13.7,0.26,0.032,11.4,87.4,864.5,0.9,18.0,10.5,6287,643,9963,6287,643,9963,Clear
2-2-2000,2000,2,2,14.1,0.264,0.039,12.5,90.9,862.6,1.1,18.2,11.200000000000001,6184,738,9535,6184,738,9535,Clear
2-3-2000,2000,2,3,14.5,0.268,0.032,12.0,87.0,861.4,1.2,19.1,11.4,4700,767,6398,6226,685,9708,Clear
2-4-2000,2000,2,4,14.5,0.264,0.034,12.5,89.3,861.1,1.3,19.1,11.600000000000001,6231,712,9629,6231,712,9629,Clear
2-5-2000,2000,2,5,14.6,0.257,0.03,12.2,87.0,861.0,1.2,19.6,11.8,6325,644,9894,6325,644,9894,Clear
2-6-2000,2000,2,6,14.6,0.258,0.034,12.3,88.2,861.1,1.3,19.700000000000003,11.0,6319,660,9775,6319,660,9775,Clear
2-7-2000,2000,2,7,15.0,0.264,0.046,12.9,89.0,863.0,1.4,19.400000000000002,11.5,6317,699,9605,6317,699,9605,Clear
2-8-2000,2000,2,8,14.8,0.271,0.049,13.4,92.2,864.5,1.4,18.400000000000002,12.600000000000001,6295,836,9133,6353,746,9513,Clear
2-9-2000,2000,2,9,14.2,0.274,0.059,12.6,91.3,864.2,1.5,17.8,12.3,4953,2387,4209,6262,907,9064,Cloudy
2-10-2000,2000,2,10,14.2,0.278,0.049,12.2,89.1,862.5,1.4,18.400000000000002,11.3,6411,766,9532,6411,766,9532,Clear
2-11-2000,2000,2,11,14.8,0.279,0.044,12.2,86.5,861.6,1.2,19.400000000000002,11.600000000000001,6495,730,9718,6495,730,9718,Clear
2-12-2000,2000,2,12,15.0,0.276,0.035,12.7,87.9,861.8,1.4,19.8,11.8,6518,643,9884,6518,643,9884,Clear
2-13-2000,2000,2,13,14.9,0.274,0.051,13.6,92.5,861.8,1.5,19.0,12.100000000000001,6462,752,9520,6462,752,9520,Clear
2-14-2000,2000,2,14,15.0,0.272,0.057,13.0,89.2,862.1,1.7,19.400000000000002,12.0,6495,753,9486,6495,753,9486,Clear
2-15-2000,2000,2,15,15.4,0.273,0.052,13.8,91.2,862.0,2.0,19.6,12.3,6149,814,8232,6481,731,9502,Clear
2-16-2000,2000,2,16,15.4,0.279,0.079,14.0,91.8,862.8,2.1,19.3,12.8,1592,1414,355,6387,910,8924,Partly Cloudy
2-17-2000,2000,2,17,14.9,0.279,0.041,13.3,91.1,863.6,1.5,19.3,11.8,6672,707,9782,6672,707,9782,Clear
2-18-2000,2000,2,18,14.6,0.281,0.039,13.1,92.1,864.5,1.4,18.900000000000002,11.9,6592,1017,9306,6678,751,9731,Clear
2-19-2000,2000,2,19,13.6,0.285,0.034,10.2,82.9,864.7,0.8,18.7,10.3,6920,726,10171,6920,726,10171,Clear
2-20-2000,2000,2,20,13.2,0.282,0.044,10.8,86.7,864.1,0.9,18.1,9.4,5936,2154,6231,6864,776,9884,Clear
2-21-2000,2000,2,21,13.8,0.286,0.036,12.6,92.9,863.3,1.1,17.1,11.5,6700,931,8964,6852,715,9972,Clear
2-22-2000,2000,2,22,13.9,0.286,0.044,12.0,89.3,864.5,0.9,17.3,11.700000000000001,6845,896,9501,6911,799,9886,Clear
2-23-2000,2000,2,23,13.9,0.294,0.047,11.7,88.1,864.7,0.9,18.1,11.200000000000001,6916,832,9342,6965,791,9896,Clear
2-24-2000,2000,2,24,13.6,0.295,0.035,11.3,87.8,864.3,0.9,17.7,10.600000000000001,7034,657,10198,7034,657,10198,Clear
2-25-2000,2000,2,25,14.1,0.289,0.042,12.6,91.4,864.1,1.2,18.400000000000002,10.600000000000001,6932,764,9798,6932,764,9798,Clear
2-26-2000,2000,2,26,14.5,0.289,0.032,13.2,92.9,864.0,1.2,18.6,11.700000000000001,7021,674,10079,7021,674,10079,Clear
2-27-2000,2000,2,27,14.0,0.292,0.026,12.7,92.6,863.8,1.0,17.900000000000002,11.100000000000001,7110,668,10257,7110,668,10257,Clear
2-28-2000,2000,2,28,13.9,0.289,0.026,11.5,87.1,863.8,0.9,18.1,11.0,7193,656,10364,7193,656,10364,Clear
3-1-2000,2000,3,1,13.7,0.286,0.03,12.3,91.8,863.5,1.0,17.400000000000002,11.200000000000001,7207,685,10236,7207,685,10236,Clear
3-2-2000,2000,3,2,14.3,0.283,0.034,13.0,92.5,864.3,1.1,18.900000000000002,11.0,7183,737,10076,7183,737,10076,Clear
3-3-2000,2000,3,3,14.9,0.275,0.05,12.7,88.2,863.9,1.1,19.400000000000002,11.4,7241,771,9988,7241,771,9988,Clear
3-4-2000,2000,3,4,15.0,0.275,0.07,12.9,88.7,863.1,1.3,19.200000000000003,11.8,7168,994,9328,7194,867,9670,Clear
3-5-2000,2000,3,5,14.9,0.272,0.079,12.6,87.5,863.5,1.3,19.200000000000003,11.8,7180,945,9478,7180,945,9478,Clear
3-6-2000,2000,3,6,14.5,0.273,0.068,12.9,90.7,864.0,1.3,18.6,11.4,7103,1061,8731,7232,900,9639,Clear
3-7-2000,2000,3,7,14.5,0.277,0.052,12.0,86.5,863.5,1.1,18.1,11.600000000000001,7352,816,9973,7352,816,9973,Clear
3-8-2000,2000,3,8,14.6,0.281,0.062,12.4,88.1,862.8,1.3,18.7,11.4,6058,1955,6134,7295,875,9713,Cloudy
3-9-2000,2000,3,9,14.7,0.291,0.053,12.8,89.4,861.8,1.4,19.0,11.600000000000001,7238,1049,8989,7318,825,9844,Clear
3-10-2000,2000,3,10,15.1,0.284,0.054,13.0,88.6,862.5,1.6,19.5,12.600000000000001,7297,887,9681,7297,887,9681,Clear
3-11-2000,2000,3,11,15.1,0.275,0.067,13.2,89.7,863.7,1.8,19.700000000000003,12.3,7243,902,9462,7243,902,9462,Clear
3-12-2000,2000,3,12,14.8,0.275,0.058,13.2,91.1,863.1,1.7,19.200000000000003,11.700000000000001,3676,1757,3450,7342,801,9737,Clear
3-13-2000,2000,3,13,14.9,0.293,0.052,12.4,86.7,861.8,1.4,19.8,11.3,7465,777,9962,7465,777,9962,Clear
3-14-2000,2000,3,14,15.5,0.293,0.074,13.5,89.3,862.1,1.6,20.1,12.3,6040,1602,6166,7397,864,9614,Clear
3-15-2000,2000,3,15,14.6,0.285,0.047,12.7,90.0,862.9,1.0,18.5,11.8,7628,787,10188,7628,787,10188,Clear
3-16-2000,2000,3,16,14.3,0.281,0.043,12.7,91.1,864.0,1.2,18.400000000000002,11.4,7586,784,10065,7586,784,10065,Clear
3-17-2000,2000,3,17,14.1,0.281,0.051,11.8,87.7,864.3,1.0,17.900000000000002,11.3,7589,1047,9750,7622,893,9957,Clear
3-18-2000,2000,3,18,14.3,0.298,0.068,12.9,92.0,863.7,1.2,17.7,11.700000000000001,7416,1166,8869,7533,966,9650,Clear
3-19-2000,2000,3,19,13.7,0.313,0.083,11.3,86.8,864.2,1.0,17.2,11.3,7622,1053,9594,7622,1053,9594,Clear
3-20-2000,2000,3,20,13.7,0.308,0.07,11.2,86.5,863.2,1.1,17.5,10.8,7347,1295,8962,7669,933,9801,Clear
3-21-2000,2000,3,21,13.6,0.315,0.06,11.5,88.7,863.4,1.0,17.2,11.3,5956,2963,5433,7716,942,9885,Clear
3-22-2000,2000,3,22,13.5,0.317,0.073,11.6,89.7,863.8,1.1,16.900000000000002,11.5,7476,1192,8840,7684,1021,9629,Clear
3-23-2000,2000,3,23,13.9,0.311,0.047,11.9,88.9,863.9,1.1,17.8,11.4,6291,1494,7779,7831,792,10312,Clear
3-24-2000,2000,3,24,13.8,0.304,0.055,11.8,88.9,863.1,1.2,18.3,10.4,7754,1125,9574,7770,960,9999,Clear
3-25-2000,2000,3,25,13.9,0.297,0.041,12.0,89.5,861.5,1.4,18.3,10.700000000000001,5380,1810,5329,7815,794,10301,Cloudy
3-26-2000,2000,3,26,14.0,0.292,0.04,12.8,93.2,862.2,1.8,17.7,11.200000000000001,6668,2354,5810,7728,809,10131,Cloudy
3-27-2000,2000,3,27,14.3,0.288,0.069,13.2,93.9,863.1,2.0,18.0,11.9,3954,2512,2343,7590,1080,9489,Partly Cloudy
3-28-2000,2000,3,28,14.1,0.285,0.072,12.4,90.8,861.8,1.6,17.5,11.3,5878,2708,4085,7763,1012,9741,Cloudy
3-29-2000,2000,3,29,15.0,0.282,0.101,13.3,90.2,859.9,1.9,18.400000000000002,12.4,6381,2211,5736,7709,1069,9474,Cloudy
3-30-2000,2000,3,30,15.5,0.286,0.097,13.7,90.0,859.7,2.1,19.5,13.0,7445,1274,8455,7715,970,9556,Clear
3-31-2000,2000,3,31,15.1,0.29,0.095,14.0,93.6,861.4,2.2,19.0,12.600000000000001,4839,1969,4367,7679,1022,9470,Partly Cloudy
4-1-2000,2000,4,1,15.0,0.292,0.056,13.3,90.5,863.2,1.8,18.400000000000002,12.5,5847,2019,6712,7944,812,10356,Clear
4-2-2000,2000,4,2,14.2,0.288,0.048,12.6,90.9,863.7,1.5,17.900000000000002,11.9,6303,1937,6743,7961,895,10366,Clear
4-3-2000,2000,4,3,13.8,0.285,0.067,12.2,91.0,863.8,1.3,16.900000000000002,11.700000000000001,7931,1078,9870,7931,1078,9870,Clear
4-4-2000,2000,4,4,13.5,0.29,0.079,12.1,91.6,864.4,1.2,16.5,11.600000000000001,7952,1138,9797,7952,1138,9797,Clear
4-5-2000,2000,4,5,13.3,0.301,0.081,11.2,87.9,863.9,1.2,16.3,11.200000000000001,8027,1088,9952,8027,1088,9952,Clear
4-6-2000,2000,4,6,12.7,0.301,0.067,11.6,93.5,862.1,1.3,16.2,10.0,6842,2321,7105,8046,968,10129,Clear
4-7-2000,2000,4,7,13.4,0.293,0.053,12.5,94.5,860.2,1.6,16.7,11.100000000000001,5955,2548,4644,8039,902,10322,Cloudy
4-8-2000,2000,4,8,14.3,0.302,0.097,12.4,89.7,860.4,1.4,18.8,11.600000000000001,6427,3347,4025,7982,1178,9652,Cloudy
4-9-2000,2000,4,9,13.8,0.3,0.085,12.8,94.4,862.0,1.6,17.3,11.5,6595,2617,5372,7982,1121,9797,Cloudy
4-10-2000,2000,4,10,13.8,0.32,0.07,12.6,93.2,863.0,1.6,17.900000000000002,11.3,6716,2432,6510,8028,1019,9991,Clear
4-11-2000,2000,4,11,13.8,0.317,0.066,11.8,88.7,863.3,1.3,18.1,10.9,8156,968,10311,8156,968,10311,Clear
4-12-2000,2000,4,12,13.5,0.312,0.054,11.3,88.0,863.2,1.1,17.8,10.200000000000001,8242,912,10592,8242,912,10592,Clear
4-13-2000,2000,4,13,13.9,0.31,0.057,11.9,89.1,864.2,1.1,18.0,10.700000000000001,8243,952,10514,8243,952,10514,Clear
4-14-2000,2000,4,14,14.1,0.302,0.067,12.2,89.2,864.8,1.1,18.1,10.8,8211,982,10237,8220,988,10353,Clear
4-15-2000,2000,4,15,13.8,0.304,0.067,11.7,88.4,864.1,1.0,17.5,11.100000000000001,7826,1629,8308,8274,999,10392,Clear
4-16-2000,2000,4,16,13.8,0.304,0.072,11.4,86.9,863.2,1.1,17.8,10.600000000000001,8239,1205,10020,8276,995,10311,Clear
4-17-2000,2000,4,17,14.1,0.308,0.073,12.5,90.8,863.2,1.4,18.3,10.8,7521,1855,8434,8221,973,10245,Clear
4-18-2000,2000,4,18,14.2,0.314,0.085,12.0,88.1,863.5,1.2,18.400000000000002,11.5,8212,1100,10060,8212,1100,10060,Clear
4-19-2000,2000,4,19,13.7,0.315,0.077,10.8,84.2,864.5,0.9,17.8,10.8,8325,1112,10238,8325,1112,10238,Clear
4-20-2000,2000,4,20,13.8,0.307,0.067,11.1,85.6,864.6,1.0,17.900000000000002,10.9,6903,2848,5014,8342,1055,10366,Cloudy
4-21-2000,2000,4,21,14.1,0.306,0.076,12.3,89.5,863.8,1.2,17.7,11.4,6928,2448,5503,8281,1040,10269,Cloudy
4-22-2000,2000,4,22,14.6,0.299,0.085,12.6,89.2,862.9,1.3,18.5,11.700000000000001,7074,2382,5651,8263,1100,10062,Cloudy
4-23-2000,2000,4,23,14.5,0.294,0.077,12.9,91.1,862.4,1.3,18.3,11.9,8077,1329,9452,8287,1045,10190,Clear
4-24-2000,2000,4,24,14.5,0.299,0.072,13.3,92.8,862.2,1.5,18.0,11.5,7898,1398,8685,8224,1045,10140,Clear
4-25-2000,2000,4,25,15.0,0.297,0.079,13.8,93.1,862.8,1.7,19.1,12.4,6072,2702,5025,8182,1093,9969,Cloudy
4-26-2000,2000,4,26,14.8,0.296,0.074,13.2,91.2,863.3,1.6,18.900000000000002,12.200000000000001,6655,2344,6037,8299,970,10282,Cloudy
4-27-2000,2000,4,27,15.1,0.299,0.082,13.1,89.1,863.9,1.5,19.0,12.600000000000001,8282,1126,10024,8282,1126,10024,Clear
4-28-2000,2000,4,28,14.7,0.301,0.071,12.3,87.4,862.7,1.4,19.0,11.3,7989,1440,9095,8338,1045,10292,Clear
4-29-2000,2000,4,29,14.4,0.299,0.068,13.4,94.3,861.8,1.8,18.2,12.3,7368,1604,7483,8223,1031,10165,Clear
4-30-2000,2000,4,30,14.5,0.301,0.051,12.9,91.3,861.4,1.4,19.200000000000003,11.3,8257,1148,9962,8409,934,10686,Clear
5-1-2000,2000,5,1,15.4,0.298,0.048,13.7,90.4,861.8,1.9,19.5,11.8,8268,913,10333,8282,917,10541,Clear
5-2-2000,2000,5,2,16.2,0.294,0.048,14.5,90.4,861.8,2.1,20.0,13.5,6273,2612,4710,8286,860,10588,Cloudy
5-3-2000,2000,5,3,16.1,0.286,0.053,14.0,88.9,862.7,1.7,20.200000000000003,13.4,8128,1300,9856,8372,913,10594,Clear
5-4-2000,2000,5,4,15.8,0.285,0.061,13.0,85.6,863.3,1.4,20.400000000000002,12.0,8075,1503,9578,8430,992,10569,Clear
5-5-2000,2000,5,5,15.6,0.293,0.058,12.7,84.8,863.0,1.4,20.3,11.8,8434,933,10648,8434,933,10648,Clear
5-6-2000,2000,5,6,15.5,0.301,0.065,12.7,85.3,862.5,1.3,20.3,11.8,8452,967,10574,8452,967,10574,Clear
5-7-2000,2000,5,7,15.6,0.298,0.059,13.3,87.8,862.3,1.3,19.8,12.0,8421,1029,10088,8472,962,10636,Clear
5-8-2000,2000,5,8,15.5,0.293,0.055,12.8,85.5,862.3,1.2,19.900000000000002,12.200000000000001,8527,955,10483,8539,923,10783,Clear
5-9-2000,2000,5,9,14.9,0.297,0.056,13.1,89.7,862.5,1.2,18.1,12.3,6425,2891,4358,8499,963,10694,Cloudy
5-10-2000,2000,5,10,15.3,0.296,0.057,13.2,88.2,862.6,1.3,19.5,11.700000000000001,8474,978,10451,8483,974,10658,Clear
5-11-2000,2000,5,11,15.8,0.299,0.079,14.2,91.3,862.4,1.7,19.6,13.0,6469,2383,5357,8312,1131,10074,Cloudy
5-12-2000,2000,5,12,15.4,0.296,0.056,14.3,93.7,862.7,1.9,18.400000000000002,13.0,7721,1687,7935,8372,950,10507,Clear
5-13-2000,2000,5,13,15.8,0.295,0.061,14.4,92.1,862.4,2.0,20.0,13.100000000000001,8051,1256,9439,8306,1003,10307,Clear
5-14-2000,2000,5,14,15.4,0.299,0.058,13.5,89.7,862.5,1.6,19.700000000000003,12.700000000000001,6978,2123,7169,8450,955,10610,Clear
5-15-2000,2000,5,15,15.3,0.297,0.066,13.4,89.0,862.3,1.6,19.6,11.9,8365,1108,10259,8394,1017,10428,Clear
5-16-2000,2000,5,16,15.9,0.295,0.065,14.0,89.7,862.5,1.9,20.0,13.100000000000001,7946,1493,9056,8356,986,10381,Clear
5-17-2000,2000,5,17,16.2,0.294,0.076,13.9,87.9,862.7,1.9,20.900000000000002,13.100000000000001,8283,1108,10119,8350,1038,10257,Clear
5-18-2000,2000,5,18,16.2,0.291,0.081,14.4,90.2,862.8,1.8,20.3,13.0,8310,1128,10084,8310,1128,10084,Clear
5-19-2000,2000,5,19,16.0,0.289,0.072,13.9,88.5,863.7,1.5,20.400000000000002,13.0,8457,1035,10425,8457,1035,10425,Clear
5-20-2000,2000,5,20,15.7,0.287,0.054,13.8,89.6,863.4,1.4,20.0,12.100000000000001,6677,1962,6592,8519,893,10776,Clear
5-21-2000,2000,5,21,16.0,0.289,0.067,13.7,87.8,862.2,1.4,20.700000000000003,13.0,8455,1329,10012,8501,993,10508,Clear
5-22-2000,2000,5,22,15.9,0.288,0.062,13.8,88.6,860.7,1.6,20.3,12.3,6084,2170,6206,8483,921,10637,Clear
5-23-2000,2000,5,23,16.0,0.293,0.072,13.3,85.5,860.0,1.4,20.5,13.0,8283,1695,9196,8525,997,10541,Clear
5-24-2000,2000,5,24,15.9,0.298,0.053,13.4,86.8,860.9,1.5,19.900000000000002,12.9,7944,1557,8957,8535,924,10842,Clear
5-25-2000,2000,5,25,16.1,0.298,0.051,14.0,88.6,861.2,1.6,20.200000000000003,13.100000000000001,8479,946,10293,8518,887,10805,Clear
5-26-2000,2000,5,26,15.9,0.292,0.068,13.8,88.8,861.6,1.8,20.1,12.8,5975,3154,4479,8383,1079,10259,Cloudy
5-27-2000,2000,5,27,16.2,0.287,0.048,14.7,91.7,861.2,2.2,19.8,13.5,6498,2850,5452,8355,899,10588,Cloudy
5-28-2000,2000,5,28,16.2,0.286,0.063,14.3,89.6,861.2,1.8,20.200000000000003,13.600000000000001,8322,1136,10216,8375,1072,10337,Clear
5-29-2000,2000,5,29,15.6,0.282,0.053,13.6,89.2,860.5,1.4,19.6,12.4,8468,975,10603,8539,924,10725,Clear
5-30-2000,2000,5,30,15.9,0.279,0.051,13.7,88.2,860.6,1.5,19.900000000000002,12.3,8542,906,10789,8542,906,10789,Clear
5-31-2000,2000,5,31,16.3,0.28,0.052,14.0,87.8,860.8,1.6,20.400000000000002,13.700000000000001,8524,934,10778,8524,934,10778,Clear
6-1-2000,2000,6,1,16.1,0.281,0.045,13.9,88.1,859.9,1.5,20.5,12.9,7856,1293,8821,8543,880,10901,Clear
6-2-2000,2000,6,2,16.1,0.29,0.055,14.2,89.5,860.5,1.5,20.3,13.200000000000001,7270,2084,7119,8495,914,10705,Clear
6-3-2000,2000,6,3,16.2,0.288,0.048,14.1,88.7,862.0,1.5,20.6,13.0,5907,1555,6293,8510,918,10812,Clear
6-4-2000,2000,6,4,16.2,0.289,0.045,14.3,89.6,862.8,1.5,20.3,13.100000000000001,7508,1927,8439,8506,906,10855,Clear
6-5-2000,2000,6,5,15.8,0.285,0.049,13.8,89.0,863.4,1.3,19.900000000000002,12.9,8572,949,10838,8572,949,10838,Clear
6-6-2000,2000,6,6,15.9,0.283,0.048,12.7,83.6,863.3,1.1,20.3,12.3,8619,932,10971,8619,932,10971,Clear
6-7-2000,2000,6,7,15.7,0.282,0.047,14.4,92.8,862.2,1.6,19.6,12.700000000000001,8243,1399,9244,8497,922,10784,Clear
6-8-2000,2000,6,8,16.0,0.283,0.049,14.4,91.5,862.3,1.7,20.200000000000003,13.3,8453,931,10694,8453,931,10694,Clear
6-9-2000,2000,6,9,16.4,0.286,0.056,14.3,88.8,861.6,1.7,20.6,12.9,8390,1191,10192,8492,925,10734,Clear
6-10-2000,2000,6,10,16.8,0.291,0.061,15.0,90.3,861.8,1.9,20.8,13.9,5725,2048,5302,8409,987,10445,Partly Cloudy
6-11-2000,2000,6,11,17.1,0.289,0.039,15.3,90.3,862.4,1.9,21.0,14.0,7931,1292,8976,8433,862,10804,Clear
6-12-2000,2000,6,12,16.6,0.296,0.056,14.4,87.7,862.7,1.7,20.6,13.5,5959,2940,5385,8477,984,10612,Clear
6-13-2000,2000,6,13,16.5,0.295,0.097,15.1,91.8,861.5,2.3,20.3,13.9,7797,1402,8754,8269,1137,9955,Clear
6-14-2000,2000,6,14,16.6,0.28,0.093,15.6,94.1,861.5,2.6,19.700000000000003,14.5,3980,2885,1364,8243,1052,10063,Cloudy
6-15-2000,2000,6,15,16.8,0.275,0.06,15.0,89.7,861.7,2.0,20.6,14.3,6386,2758,4265,8416,943,10609,Cloudy
6-16-2000,2000,6,16,16.6,0.281,0.048,14.4,87.8,861.1,1.6,21.0,13.100000000000001,8542,862,10940,8542,862,10940,Clear
6-17-2000,2000,6,17,16.8,0.287,0.053,14.7,88.4,859.4,1.6,21.200000000000003,13.200000000000001,7956,1682,8536,8506,938,10791,Clear
6-18-2000,2000,6,18,16.8,0.292,0.059,14.8,89.0,858.8,1.7,21.0,13.700000000000001,4957,1761,4810,8447,1005,10558,Partly Cloudy
6-19-2000,2000,6,19,16.2,0.29,0.08,14.9,92.5,860.3,2.0,19.400000000000002,13.9,4674,2136,4145,8292,1174,10019,Partly Cloudy
6-20-2000,2000,6,20,17.0,0.286,0.069,15.1,89.9,861.6,2.1,20.900000000000002,14.100000000000001,6470,2120,6010,8339,1043,10313,Partly Cloudy
6-21-2000,2000,6,21,16.9,0.28,0.043,15.2,90.6,861.2,1.9,20.900000000000002,14.100000000000001,4576,2646,3895,8447,878,10846,Partly Cloudy
6-22-2000,2000,6,22,16.4,0.279,0.039,14.1,87.3,859.9,1.5,20.5,13.600000000000001,8580,881,11026,8580,881,11026,Clear
6-23-2000,2000,6,23,16.2,0.284,0.046,13.8,87.2,859.1,1.4,20.400000000000002,12.700000000000001,5836,1849,6628,8577,840,11015,Clear
6-24-2000,2000,6,24,16.2,0.284,0.062,14.1,88.4,858.7,1.5,20.3,13.5,7843,978,8949,8528,951,10736,Clear
6-25-2000,2000,6,25,17.1,0.279,0.059,15.2,89.5,859.0,2.1,21.3,13.700000000000001,6777,1701,6745,8398,928,10563,Clear
6-26-2000,2000,6,26,17.3,0.274,0.075,16.2,93.6,859.8,2.6,20.900000000000002,15.100000000000001,4102,3053,2314,8200,1101,10076,Partly Cloudy
6-27-2000,2000,6,27,16.9,0.278,0.065,15.3,91.3,859.7,2.3,20.3,14.4,5362,2936,4980,8334,965,10473,Partly Cloudy
6-28-2000,2000,6,28,16.5,0.274,0.052,14.9,91.2,859.5,2.2,20.1,13.8,5230,1823,5082,8363,919,10634,Partly Cloudy
6-29-2000,2000,6,29,16.4,0.278,0.075,15.2,93.5,860.4,2.3,19.400000000000002,14.4,5685,3290,3450,8245,1141,10052,Cloudy
6-30-2000,2000,6,30,16.9,0.276,0.034,15.3,91.0,860.6,2.1,20.8,14.3,5602,2354,6317,8413,818,10926,Clear
7-1-2000,2000,7,1,16.9,0.276,0.045,15.8,93.4,860.9,2.2,20.3,14.8,5446,1728,6124,8333,916,10577,Clear
7-2-2000,2000,7,2,16.6,0.28,0.049,14.7,89.6,862.0,1.7,19.8,14.100000000000001,6473,1814,7125,8468,931,10756,Clear
7-3-2000,2000,7,3,15.8,0.285,0.05,13.9,89.5,862.2,1.5,18.400000000000002,13.700000000000001,8466,1181,10450,8525,926,10848,Clear
