Date,Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,Total DHI,Total DNI,Total Clearsky GHI,Total Clearsky DHI,Total Clearsky DNI,Daylight Weather
1-13-2000,2000,1,13,23.4,0.279,0.047,19.0,76.1,1027.5,3.0,24.200000000000003,22.900000000000002,3968,1597,4490,5111,681,8339,Clear
1-14-2000,2000,1,14,23.3,0.285,0.053,18.8,76.2,1029.2,3.1,24.200000000000003,22.700000000000003,4043,1994,3819,5086,728,8199,Partly Cloudy
1-15-2000,2000,1,15,22.7,0.292,0.076,18.3,76.0,1030.9,2.6,23.3,22.1,3677,1809,4194,5133,814,7970,Clear
1-16-2000,2000,1,16,22.6,0.303,0.069,16.9,70.4,1031.9,2.4,23.400000000000002,21.8,4071,1978,3622,5180,813,8064,Cloudy
1-17-2000,2000,1,17,22.6,0.306,0.06,16.6,69.1,1030.9,2.2,23.3,21.8,4726,1400,6130,5257,769,8293,Clear
1-18-2000,2000,1,18,22.3,0.305,0.074,16.7,70.6,1029.0,2.8,23.1,21.700000000000003,4633,1422,5124,5184,786,8080,Fog
1-19-2000,2000,1,19,22.4,0.316,0.1,18.0,76.2,1027.5,3.3,22.900000000000002,21.8,2873,2045,1380,5046,987,7319,Cloudy
1-20-2000,2000,1,20,22.8,0.308,0.082,18.2,75.5,1027.5,3.6,23.400000000000002,22.200000000000003,3767,2142,2690,5090,898,7588,Cloudy
1-21-2000,2000,1,21,22.7,0.298,0.063,18.2,76.0,1028.5,3.2,23.400000000000002,21.900000000000002,3617,2092,2653,5178,842,7881,Cloudy
1-22-2000,2000,1,22,22.6,0.274,0.045,15.8,65.7,1028.7,1.8,23.700000000000003,21.700000000000003,5477,741,8710,5477,741,8710,Clear
1-23-2000,2000,1,23,22.3,0.267,0.043,15.1,63.7,1029.0,1.7,23.200000000000003,21.700000000000003,5105,1356,7373,5539,734,8809,Clear
1-24-2000,2000,1,24,22.4,0.26,0.038,14.3,60.7,1030.0,1.8,23.200000000000003,21.5,5520,864,8359,5563,702,8908,Clear
1-25-2000,2000,1,25,22.5,0.257,0.028,14.5,60.7,1031.1,1.9,23.5,21.5,4405,1656,4665,5572,671,9014,Fog
1-26-2000,2000,1,26,22.3,0.265,0.065,16.6,70.3,1033.1,2.4,23.0,21.700000000000003,2949,2093,1348,5371,923,8009,Partly Cloudy
1-27-2000,2000,1,27,22.2,0.27,0.086,15.7,66.4,1035.4,1.6,23.1,21.3,5432,1482,7218,5578,934,8208,Clear
1-28-2000,2000,1,28,22.8,0.261,0.076,16.7,68.4,1034.2,1.9,23.8,21.900000000000002,5546,907,8181,5546,907,8181,Clear
1-29-2000,2000,1,29,23.4,0.259,0.04,17.0,67.5,1032.5,1.9,24.6,22.400000000000002,5396,1232,7535,5686,681,8991,Clear
1-30-2000,2000,1,30,23.7,0.255,0.04,17.1,66.6,1031.0,2.1,24.900000000000002,22.400000000000002,5617,1175,8176,5698,676,8963,Clear
1-31-2000,2000,1,31,24.0,0.257,0.045,19.9,78.2,1031.8,2.8,25.5,22.5,5583,889,8429,5610,729,8668,Clear
2-1-2000,2000,2,1,24.1,0.26,0.043,19.2,74.6,1032.5,3.0,25.3,23.0,5562,1097,8084,5629,760,8606,Clear
2-2-2000,2000,2,2,24.2,0.268,0.039,17.5,66.1,1030.5,2.7,25.400000000000002,23.1,5583,847,8079,5659,750,8683,Clear
2-3-2000,2000,2,3,24.0,0.274,0.042,18.7,72.3,1028.9,2.9,25.0,23.200000000000003,3976,1971,4701,5646,770,8598,Clear
2-4-2000,2000,2,4,23.6,0.265,0.063,18.6,73.7,1028.8,2.8,24.5,22.700000000000003,5280,1502,6594,5652,880,8308,Clear
2-5-2000,2000,2,5,24.1,0.259,0.059,18.3,70.1,1028.2,2.7,25.3,23.0,5724,991,8244,5755,824,8523,Clear
2-6-2000,2000,2,6,24.1,0.256,0.066,18.0,68.7,1028.7,2.4,25.3,23.1,5826,825,8598,5826,825,8598,Clear
2-7-2000,2000,2,7,24.0,0.261,0.044,17.8,68.2,1031.0,2.3,25.1,22.5,5796,1021,8279,5906,699,9015,Clear
2-8-2000,2000,2,8,24.5,0.274,0.056,19.3,73.0,1032.1,2.6,25.900000000000002,22.8,5654,1086,7531,5836,823,8608,Clear
2-9-2000,2000,2,9,23.8,0.282,0.058,19.1,75.0,1032.5,3.1,24.400000000000002,22.900000000000002,3347,2189,1586,5780,852,8409,Cloudy
2-10-2000,2000,2,10,23.7,0.282,0.04,18.0,70.7,1030.6,2.7,24.900000000000002,22.400000000000002,5678,1491,7001,5945,744,8890,Clear
2-11-2000,2000,2,11,24.3,0.274,0.066,18.3,69.4,1029.6,2.6,25.3,23.1,5792,1064,7494,5929,870,8528,Clear
2-12-2000,2000,2,12,24.4,0.271,0.055,17.9,67.5,1029.7,2.4,25.700000000000003,23.200000000000003,5786,1584,7504,6026,828,8785,Clear
2-13-2000,2000,2,13,23.7,0.272,0.044,18.7,73.6,1029.8,2.6,25.200000000000003,22.200000000000003,6029,935,8670,6045,792,8876,Clear
2-14-2000,2000,2,14,24.0,0.272,0.058,19.4,75.9,1030.1,3.4,25.1,22.900000000000002,4119,1710,4833,5940,824,8573,Clear
2-15-2000,2000,2,15,24.1,0.275,0.051,19.7,76.5,1029.9,3.5,25.6,22.8,6026,758,8774,6026,758,8774,Clear
2-16-2000,2000,2,16,24.1,0.287,0.069,19.9,77.5,1030.5,3.4,25.400000000000002,23.1,5375,1689,5653,6008,883,8435,Clear
2-17-2000,2000,2,17,24.4,0.29,0.07,20.0,76.9,1031.8,3.0,25.700000000000003,23.6,6064,964,8443,6064,964,8443,Clear
2-18-2000,2000,2,18,23.8,0.281,0.042,20.0,79.5,1033.3,2.6,25.1,22.900000000000002,5615,1460,7181,6216,757,9037,Clear
2-19-2000,2000,2,19,23.3,0.28,0.041,18.8,76.0,1033.6,1.8,24.700000000000003,22.200000000000003,6030,1537,7843,6422,759,9349,Clear
2-20-2000,2000,2,20,23.3,0.282,0.055,17.9,72.0,1033.1,1.7,24.700000000000003,21.900000000000002,5387,1980,6111,6414,843,9094,Clear
2-21-2000,2000,2,21,23.6,0.285,0.043,19.2,76.8,1032.3,2.4,24.400000000000002,22.700000000000003,5468,1484,5912,6354,723,9223,Fog
2-22-2000,2000,2,22,24.0,0.29,0.06,18.6,72.2,1033.2,2.1,25.0,23.200000000000003,4252,2796,2810,6435,839,9030,Partly Cloudy
2-23-2000,2000,2,23,24.1,0.299,0.059,17.3,66.2,1033.5,2.0,25.3,23.200000000000003,3502,2927,954,6498,814,9153,Partly Cloudy
2-24-2000,2000,2,24,23.6,0.297,0.063,17.4,68.2,1033.1,2.0,24.8,22.700000000000003,3384,2941,675,6477,917,8925,Fog
2-25-2000,2000,2,25,23.8,0.294,0.058,18.7,73.2,1032.8,2.5,25.0,22.900000000000002,5617,1369,6402,6449,837,8934,Clear
2-26-2000,2000,2,26,24.1,0.298,0.053,19.9,77.4,1032.5,2.6,25.3,23.0,4286,2313,3507,6492,813,9043,Fog
2-27-2000,2000,2,27,24.2,0.293,0.05,19.6,75.7,1032.3,2.3,25.3,23.3,6534,978,8894,6584,799,9163,Clear
2-28-2000,2000,2,28,24.3,0.292,0.049,18.1,68.2,1032.3,2.0,25.6,23.3,6428,1092,8120,6640,866,9129,Clear
3-1-2000,2000,3,1,24.2,0.289,0.05,18.8,72.0,1031.9,2.3,25.3,23.200000000000003,5416,1859,5510,6669,842,9217,Clear
3-2-2000,2000,3,2,24.2,0.288,0.059,18.7,71.3,1032.9,2.4,25.6,23.1,6648,958,8901,6648,958,8901,Clear
3-3-2000,2000,3,3,24.5,0.283,0.055,18.8,71.0,1032.2,2.2,26.0,23.0,5645,1731,6661,6777,873,9234,Clear
3-4-2000,2000,3,4,24.6,0.277,0.058,18.6,69.7,1031.1,2.4,25.900000000000002,23.1,6582,1083,8491,6762,851,9205,Clear
3-5-2000,2000,3,5,24.5,0.272,0.056,18.5,69.5,1031.9,2.3,26.0,23.3,4983,2236,4621,6837,851,9362,Clear
3-6-2000,2000,3,6,24.1,0.272,0.048,18.0,69.0,1032.8,2.1,25.3,23.1,6625,1296,8091,6932,829,9509,Clear
3-7-2000,2000,3,7,23.9,0.283,0.044,17.7,68.2,1032.3,2.1,25.1,22.900000000000002,5870,1494,7000,6970,839,9568,Clear
3-8-2000,2000,3,8,24.2,0.29,0.051,17.3,65.7,1030.7,2.2,25.5,23.0,5979,2431,5663,6935,897,9357,Clear
3-9-2000,2000,3,9,23.7,0.298,0.037,18.2,71.5,1029.9,2.5,25.200000000000003,22.400000000000002,5899,1518,6485,6948,773,9603,Clear
3-10-2000,2000,3,10,23.9,0.286,0.06,18.1,70.4,1030.1,3.1,25.5,22.3,6851,889,9090,6851,889,9090,Clear
3-11-2000,2000,3,11,24.3,0.275,0.126,18.5,70.1,1031.5,3.6,25.6,23.0,5905,1930,5592,6614,1364,7879,Clear
3-12-2000,2000,3,12,24.1,0.279,0.058,19.8,77.4,1031.5,3.4,25.6,23.200000000000003,6569,1674,7733,6895,891,9120,Clear
3-13-2000,2000,3,13,24.4,0.294,0.058,19.6,74.9,1029.8,3.3,25.8,23.200000000000003,6652,1326,8177,6922,860,9203,Clear
3-14-2000,2000,3,14,24.6,0.29,0.067,19.1,71.7,1030.1,3.0,25.8,23.6,6060,1158,6838,6987,933,9131,Clear
3-15-2000,2000,3,15,24.5,0.286,0.055,20.0,76.3,1031.0,2.8,26.0,23.400000000000002,7022,923,8857,7069,881,9335,Clear
3-16-2000,2000,3,16,24.7,0.284,0.057,18.5,68.6,1032.6,2.4,26.0,23.6,6801,1285,8587,7147,931,9384,Clear
3-17-2000,2000,3,17,24.5,0.288,0.065,18.5,69.2,1032.5,2.3,25.700000000000003,23.700000000000003,6841,1784,7878,7190,954,9360,Clear
3-18-2000,2000,3,18,24.3,0.298,0.093,18.8,71.8,1032.5,2.5,25.5,23.5,5493,3036,3793,7087,1104,8838,Fog
3-19-2000,2000,3,19,24.0,0.304,0.104,17.6,67.7,1033.2,2.0,25.200000000000003,23.1,7025,1485,8358,7225,1138,8946,Clear
3-20-2000,2000,3,20,23.9,0.311,0.103,17.3,66.7,1032.2,2.1,25.3,23.0,5903,2669,4829,7179,1139,8898,Partly Cloudy
3-21-2000,2000,3,21,24.1,0.335,0.084,17.7,67.5,1032.5,2.1,25.5,23.1,6170,2243,5809,7237,1084,9046,Clear
3-22-2000,2000,3,22,23.6,0.319,0.084,17.9,70.4,1033.2,2.4,24.900000000000002,22.8,6060,2160,5296,7242,1129,8989,Clear
3-23-2000,2000,3,23,23.5,0.307,0.064,18.5,73.5,1033.2,2.4,24.400000000000002,22.700000000000003,6094,2800,5579,7349,940,9473,Clear
3-24-2000,2000,3,24,24.1,0.301,0.058,18.0,69.1,1032.0,2.4,25.5,23.1,6662,1492,7841,7377,916,9516,Clear
3-25-2000,2000,3,25,23.8,0.304,0.048,18.4,72.0,1030.3,2.8,24.900000000000002,23.0,6295,2107,6807,7352,888,9521,Clear
3-26-2000,2000,3,26,23.8,0.301,0.067,19.4,76.5,1030.9,3.8,24.8,23.0,4649,2353,3850,7166,991,8930,Partly Cloudy
3-27-2000,2000,3,27,24.0,0.3,0.079,19.5,75.7,1032.1,3.5,25.0,23.3,6688,1896,6636,7217,1033,8892,Clear
3-28-2000,2000,3,28,24.1,0.297,0.08,18.5,71.1,1030.7,2.8,25.3,23.200000000000003,6515,2226,6745,7355,1039,9114,Clear
3-29-2000,2000,3,29,24.0,0.29,0.086,18.8,73.2,1027.8,3.4,25.1,23.1,6697,2321,5560,7269,1093,8886,Fog
3-30-2000,2000,3,30,24.1,0.295,0.082,19.9,77.5,1026.9,3.6,25.200000000000003,23.3,6890,1150,8017,7246,1126,8758,Clear
3-31-2000,2000,3,31,22.6,0.304,0.105,18.1,75.5,1030.5,3.2,23.3,22.200000000000003,5147,2674,3772,7265,1220,8567,Partly Cloudy
4-1-2000,2000,4,1,22.9,0.296,0.135,18.6,76.8,1032.7,3.3,23.6,22.0,4524,2679,2465,7201,1373,8160,Partly Cloudy
4-2-2000,2000,4,2,23.6,0.296,0.149,19.8,79.1,1032.9,3.6,24.6,22.700000000000003,4866,3334,2229,7166,1421,8024,Partly Cloudy
4-3-2000,2000,4,3,23.8,0.294,0.132,18.8,73.7,1033.1,3.0,24.900000000000002,23.1,4892,3048,3340,7342,1345,8421,Clear
4-4-2000,2000,4,4,23.3,0.299,0.154,18.0,71.8,1034.3,2.6,24.0,22.5,5585,3180,3789,7304,1523,8010,Fog
4-5-2000,2000,4,5,23.4,0.311,0.126,16.7,66.0,1033.5,2.2,24.400000000000002,22.3,6360,3218,5273,7518,1334,8728,Clear
4-6-2000,2000,4,6,23.4,0.313,0.103,17.2,67.9,1031.0,2.3,24.5,22.6,6648,2671,6244,7593,1150,9072,Fog
4-7-2000,2000,4,7,23.1,0.309,0.083,17.3,70.2,1028.3,2.7,24.400000000000002,21.900000000000002,6799,2243,6540,7596,1061,9289,Fog
4-8-2000,2000,4,8,22.3,0.316,0.093,17.5,74.3,1028.9,2.6,23.1,21.700000000000003,3767,3313,711,7548,1212,9060,Partly Cloudy
4-9-2000,2000,4,9,22.1,0.317,0.099,16.8,71.8,1031.3,2.4,23.0,21.200000000000003,5241,3040,4207,7604,1265,9055,Clear
4-10-2000,2000,4,10,22.6,0.327,0.09,17.1,71.3,1032.3,2.4,23.8,21.5,7077,2132,7142,7667,1121,9314,Clear
4-11-2000,2000,4,11,22.9,0.318,0.084,17.6,72.3,1032.4,2.4,24.1,21.700000000000003,5111,3031,3934,7725,1109,9413,Clear
4-12-2000,2000,4,12,23.3,0.313,0.081,17.3,68.9,1032.1,2.2,24.6,22.200000000000003,7250,2291,7492,7798,1085,9556,Fog
4-13-2000,2000,4,13,23.9,0.309,0.088,17.8,68.7,1033.0,2.2,25.1,23.0,5537,2855,3275,7780,1176,9373,Fog
4-14-2000,2000,4,14,23.9,0.299,0.097,17.8,68.7,1033.7,2.1,25.1,22.8,5796,3484,2898,7779,1252,9248,Fog
4-15-2000,2000,4,15,23.8,0.302,0.098,17.2,66.7,1033.0,2.0,24.8,23.1,6531,2473,5357,7840,1198,9342,Cloudy
4-16-2000,2000,4,16,23.6,0.304,0.096,17.8,69.8,1032.4,2.3,24.8,22.700000000000003,5193,3395,2569,7795,1194,9330,Fog
4-17-2000,2000,4,17,23.6,0.312,0.091,18.6,73.5,1032.0,2.6,24.900000000000002,22.6,4832,3348,2969,7804,1106,9435,Partly Cloudy
4-18-2000,2000,4,18,23.5,0.329,0.095,18.1,72.0,1032.3,2.4,24.8,22.5,5512,3137,3589,7762,1221,9254,Fog
4-19-2000,2000,4,19,23.9,0.318,0.103,17.2,66.3,1033.6,2.0,25.200000000000003,22.700000000000003,6931,2530,6334,7875,1241,9279,Fog
4-20-2000,2000,4,20,23.9,0.311,0.097,17.7,68.7,1033.8,2.3,25.1,23.1,5702,2962,3497,7848,1203,9332,Cloudy
4-21-2000,2000,4,21,23.7,0.312,0.109,18.7,73.6,1032.7,2.7,24.8,23.0,5575,2721,3446,7762,1209,9162,Cloudy
4-22-2000,2000,4,22,24.2,0.303,0.122,18.7,71.6,1031.6,2.7,25.400000000000002,23.0,4814,3272,1946,7753,1326,8896,Cloudy
4-23-2000,2000,4,23,24.3,0.301,0.109,19.4,74.5,1030.9,2.7,25.3,23.400000000000002,6733,2432,5897,7826,1219,9194,Cloudy
4-24-2000,2000,4,24,24.4,0.303,0.108,19.8,75.6,1030.8,2.9,25.6,23.400000000000002,6696,2599,5944,7794,1211,9141,Clear
4-25-2000,2000,4,25,24.4,0.302,0.092,20.0,76.7,1031.1,2.8,25.8,23.3,5407,3486,3088,7874,1134,9427,Fog
4-26-2000,2000,4,26,24.1,0.304,0.084,19.5,75.7,1032.1,2.7,25.400000000000002,23.0,6748,2539,5592,7926,1157,9528,Cloudy
4-27-2000,2000,4,27,24.1,0.302,0.101,19.2,74.0,1032.6,2.7,25.3,23.3,5010,3377,2727,7851,1243,9203,Partly Cloudy
4-28-2000,2000,4,28,24.3,0.303,0.099,18.1,68.5,1031.2,2.2,25.5,23.5,5587,3021,4799,7960,1258,9370,Fog
4-29-2000,2000,4,29,24.1,0.305,0.072,18.3,70.3,1030.4,2.3,25.3,23.1,7076,2875,6675,8031,1052,9867,Fog
4-30-2000,2000,4,30,23.8,0.304,0.066,18.3,71.5,1029.9,2.4,25.400000000000002,22.400000000000002,7140,2323,7543,8037,1040,9935,Clear
5-1-2000,2000,5,1,24.2,0.301,0.066,18.6,71.0,1030.1,2.5,25.6,23.0,5772,2310,5634,8053,1046,9885,Clear
5-2-2000,2000,5,2,24.6,0.302,0.066,20.3,77.1,1030.4,3.5,25.900000000000002,23.5,3809,3274,946,7883,1061,9647,Partly Cloudy
5-3-2000,2000,5,3,24.7,0.295,0.088,20.7,78.3,1031.1,3.4,26.0,23.900000000000002,6843,2235,6187,7878,1143,9456,Clear
5-4-2000,2000,5,4,24.6,0.295,0.089,19.6,73.8,1031.8,2.8,25.8,23.6,7020,2436,7141,7978,1151,9565,Clear
5-5-2000,2000,5,5,24.7,0.302,0.081,19.3,72.1,1031.5,2.8,26.0,23.700000000000003,4727,3112,3475,8007,1104,9697,Fog
5-6-2000,2000,5,6,24.9,0.303,0.07,20.0,74.7,1030.8,2.9,26.3,23.700000000000003,7340,1542,7414,8016,1031,9807,Clear
5-7-2000,2000,5,7,24.9,0.304,0.069,19.5,72.5,1030.5,2.4,26.200000000000003,23.700000000000003,7605,1604,8116,8098,1095,9878,Clear
5-8-2000,2000,5,8,24.9,0.299,0.074,19.5,72.0,1030.5,2.5,26.200000000000003,23.900000000000002,6405,2619,4707,8069,1133,9756,Cloudy
5-9-2000,2000,5,9,25.0,0.301,0.072,19.2,70.6,1030.7,2.5,26.0,24.0,5658,2898,4000,8099,1082,9887,Cloudy
5-10-2000,2000,5,10,24.8,0.3,0.078,19.4,71.9,1030.9,2.5,25.900000000000002,23.900000000000002,6938,2382,7077,8100,1129,9773,Clear
5-11-2000,2000,5,11,24.7,0.308,0.113,20.0,75.0,1031.0,2.9,25.8,23.8,7023,2517,5764,7876,1429,9004,Cloudy
5-12-2000,2000,5,12,24.8,0.302,0.095,20.6,77.2,1031.1,3.2,26.0,24.0,7933,1201,9370,7933,1201,9370,Clear
5-13-2000,2000,5,13,24.9,0.303,0.072,19.9,73.9,1031.0,2.8,26.0,24.0,7163,2417,7180,8062,1074,9809,Clear
5-14-2000,2000,5,14,24.6,0.304,0.07,18.6,69.7,1031.0,2.0,25.900000000000002,23.6,7893,1738,9047,8260,1086,10112,Clear
5-15-2000,2000,5,15,24.7,0.301,0.089,18.5,68.8,1030.5,2.2,26.400000000000002,23.200000000000003,7714,2249,7676,8149,1147,9787,Fog
5-16-2000,2000,5,16,25.1,0.298,0.12,19.1,69.6,1030.3,2.6,26.400000000000002,23.6,7667,2119,8027,7999,1306,9261,Clear
5-17-2000,2000,5,17,25.0,0.295,0.102,19.2,70.6,1030.6,2.8,26.3,23.8,6616,2803,4596,8045,1206,9531,Fog
5-18-2000,2000,5,18,24.8,0.296,0.096,20.0,75.3,1030.9,3.0,26.200000000000003,23.5,7513,1957,8144,7972,1213,9450,Clear
5-19-2000,2000,5,19,25.1,0.298,0.113,20.3,75.0,1031.8,3.0,26.6,24.0,6839,2269,5972,7948,1334,9148,Clear
5-20-2000,2000,5,20,25.0,0.294,0.085,19.9,73.9,1032.0,2.7,26.3,23.6,6014,3414,4452,8117,1137,9718,Fog
5-21-2000,2000,5,21,25.2,0.292,0.075,19.6,71.5,1030.3,2.6,26.700000000000003,23.900000000000002,6838,3139,5547,8150,1107,9867,Fog
5-22-2000,2000,5,22,25.0,0.288,0.069,19.7,72.6,1028.3,3.0,26.5,23.700000000000003,5388,2883,3841,8099,1043,9927,Partly Cloudy
5-23-2000,2000,5,23,25.1,0.293,0.083,19.4,71.1,1027.9,2.8,26.6,23.700000000000003,6867,2635,5757,8107,1116,9771,Fog
5-24-2000,2000,5,24,25.3,0.294,0.058,19.5,70.6,1029.0,2.6,26.8,23.8,7737,1727,8773,8200,1002,10190,Clear
5-25-2000,2000,5,25,25.3,0.296,0.056,19.4,70.0,1029.4,2.6,26.700000000000003,24.1,6633,2416,5866,8199,969,10212,Fog
5-26-2000,2000,5,26,25.1,0.296,0.058,19.7,72.0,1029.9,2.9,26.400000000000002,24.0,5648,3266,4242,8148,1007,10133,Clear
5-27-2000,2000,5,27,25.0,0.295,0.064,20.1,74.6,1029.5,3.5,26.400000000000002,23.6,7064,2272,6853,8040,1096,9786,Clear
5-28-2000,2000,5,28,25.2,0.291,0.071,20.7,76.0,1029.5,3.8,26.200000000000003,24.5,6753,2349,6198,7998,1116,9664,Cloudy
5-29-2000,2000,5,29,25.4,0.288,0.074,19.9,72.1,1029.0,2.8,26.6,24.400000000000002,7593,1799,7753,8133,1115,9780,Clear
5-30-2000,2000,5,30,25.3,0.282,0.068,19.4,69.8,1028.9,2.6,26.6,24.200000000000003,7036,2485,6910,8196,1075,10029,Clear
5-31-2000,2000,5,31,25.4,0.283,0.053,20.5,74.7,1028.8,3.1,26.700000000000003,24.400000000000002,5985,2530,5159,8165,944,10174,Partly Cloudy
6-1-2000,2000,6,1,25.2,0.289,0.057,20.2,73.8,1027.8,2.7,26.6,24.0,5821,3282,4251,8180,1046,10130,Fog
6-2-2000,2000,6,2,25.4,0.296,0.048,20.1,72.7,1028.0,2.8,27.0,24.0,7958,1542,9319,8201,927,10293,Clear
6-3-2000,2000,6,3,25.5,0.294,0.053,20.1,72.2,1029.9,2.7,27.1,24.200000000000003,7985,1444,9438,8219,961,10263,Clear
6-4-2000,2000,6,4,25.6,0.29,0.063,20.5,73.9,1031.0,2.9,27.1,24.5,7448,2439,7573,8121,1018,10002,Clear
6-5-2000,2000,6,5,25.5,0.287,0.064,20.5,73.7,1031.8,2.6,26.8,24.700000000000003,7533,2308,7686,8196,1056,10071,Clear
6-6-2000,2000,6,6,25.3,0.286,0.065,20.3,73.9,1031.9,2.5,26.6,24.400000000000002,7728,2009,8451,8246,1040,10156,Fog
6-7-2000,2000,6,7,25.5,0.287,0.061,21.1,76.9,1030.6,3.2,26.8,24.5,7681,1473,8358,8143,960,10100,Clear
6-8-2000,2000,6,8,25.7,0.288,0.061,21.1,76.0,1030.2,3.7,27.0,24.8,7230,1881,7286,8045,986,9949,Clear
6-9-2000,2000,6,9,25.8,0.293,0.061,20.6,73.2,1029.5,3.4,27.1,24.8,7139,2322,7303,8115,1013,9987,Clear
6-10-2000,2000,6,10,26.0,0.297,0.059,20.8,73.5,1029.5,3.2,27.400000000000002,24.8,7720,1831,8706,8098,1029,9971,Clear
6-11-2000,2000,6,11,26.1,0.295,0.05,21.5,76.0,1029.8,3.2,27.5,24.8,7848,1591,9064,8162,950,10214,Clear
6-12-2000,2000,6,12,26.1,0.297,0.069,20.9,73.5,1030.8,3.3,27.200000000000003,25.200000000000003,7734,1777,8670,8060,1092,9808,Fog
6-13-2000,2000,6,13,26.0,0.301,0.076,20.9,73.7,1029.5,3.2,27.3,25.0,7647,1671,8226,8062,1108,9705,Clear
6-14-2000,2000,6,14,26.0,0.289,0.067,21.1,74.5,1028.9,3.8,27.3,24.900000000000002,7167,2062,6926,8014,1055,9777,Cloudy
6-15-2000,2000,6,15,25.9,0.28,0.07,21.7,77.9,1029.6,3.9,26.900000000000002,25.3,6240,3027,4915,8018,1098,9766,Cloudy
6-16-2000,2000,6,16,25.9,0.285,0.065,21.0,74.1,1029.5,3.3,27.0,25.0,7474,1879,8407,8143,980,10033,Clear
6-17-2000,2000,6,17,26.0,0.29,0.075,20.8,72.8,1027.5,3.1,27.200000000000003,24.900000000000002,6025,2880,4182,8068,1131,9743,Fog
6-18-2000,2000,6,18,26.5,0.296,0.054,20.4,69.5,1026.5,2.9,27.900000000000002,25.1,6371,2111,6456,8199,966,10189,Clear
6-19-2000,2000,6,19,26.4,0.297,0.05,20.4,69.8,1027.7,3.0,27.700000000000003,25.400000000000002,7633,2144,8266,8172,976,10193,Fog
6-20-2000,2000,6,20,26.3,0.291,0.047,20.9,72.7,1029.0,3.4,27.700000000000003,25.1,7633,1528,7909,8146,881,10269,Clear
6-21-2000,2000,6,21,26.3,0.283,0.053,21.6,75.2,1029.0,3.4,27.6,25.400000000000002,6598,2351,5838,8122,940,10159,Fog
6-22-2000,2000,6,22,25.7,0.284,0.062,20.7,73.9,1028.0,3.0,27.1,24.8,6592,2104,7205,8171,1028,10054,Clear
6-23-2000,2000,6,23,26.0,0.287,0.05,20.2,70.6,1027.0,2.8,27.200000000000003,24.900000000000002,4868,2727,3529,8184,940,10212,Clear
6-24-2000,2000,6,24,26.1,0.287,0.05,20.0,69.1,1026.3,2.8,27.5,24.900000000000002,6719,2207,6625,8220,963,10276,Clear
6-25-2000,2000,6,25,26.4,0.287,0.047,19.7,67.2,1026.7,3.0,28.0,24.900000000000002,7576,2096,7244,8209,926,10321,Fog
6-26-2000,2000,6,26,26.1,0.278,0.088,22.4,80.4,1026.6,4.5,27.0,25.200000000000003,6566,2105,6605,7798,1301,9105,Clear
6-27-2000,2000,6,27,26.3,0.283,0.054,21.2,73.8,1027.1,3.6,27.700000000000003,25.200000000000003,7347,2251,7141,8073,979,10036,Fog
6-28-2000,2000,6,28,26.0,0.281,0.052,20.8,73.4,1027.3,2.8,27.3,24.900000000000002,7566,1789,8590,8207,969,10236,Clear
