Date,Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,Total DHI,Total DNI,Total Clearsky GHI,Total Clearsky DHI,Total Clearsky DNI,Daylight Weather
2-12-2000,2000,2,12,5.9,0.274,0.03,5.1,95.1,733.7,0.7,11.8,1.6,6743,610,9931,6776,566,10502,Clear
2-13-2000,2000,2,13,6.5,0.273,0.048,6.2,97.8,733.5,0.9,12.100000000000001,2.9000000000000004,6701,683,10054,6701,683,10054,Clear
2-14-2000,2000,2,14,6.8,0.271,0.056,5.5,92.9,733.7,1.0,12.9,2.6,6734,707,9977,6734,707,9977,Clear
2-15-2000,2000,2,15,6.9,0.272,0.047,6.4,97.4,733.7,1.1,12.0,3.4000000000000004,5849,1210,7171,6732,654,10088,Clear
2-16-2000,2000,2,16,6.7,0.278,0.069,6.5,98.6,734.4,1.2,11.5,3.5,3239,2188,1978,6662,823,9564,Partly Cloudy
2-17-2000,2000,2,17,6.1,0.277,0.034,5.5,96.3,735.2,0.8,11.8,1.9000000000000001,6870,659,9744,6931,625,10399,Clear
2-18-2000,2000,2,18,6.1,0.279,0.031,5.5,96.5,735.5,0.8,12.200000000000001,2.4000000000000004,6876,696,9686,6935,657,10351,Clear
2-19-2000,2000,2,19,5.3,0.284,0.025,2.1,83.7,735.7,0.4,12.8,0.30000000000000004,7182,618,10853,7182,618,10853,Clear
2-20-2000,2000,2,20,4.5,0.28,0.035,3.2,92.3,735.1,0.5,11.200000000000001,-0.5,6675,1224,8428,7129,679,10540,Clear
2-21-2000,2000,2,21,5.2,0.284,0.027,4.8,97.6,734.5,0.6,10.100000000000001,2.0,6957,845,9489,7135,624,10647,Clear
2-22-2000,2000,2,22,5.0,0.284,0.033,4.5,96.9,735.8,0.5,9.8,2.0,6866,1057,8674,7177,690,10554,Clear
2-23-2000,2000,2,23,4.7,0.29,0.037,4.1,96.1,736.2,0.5,10.100000000000001,1.3,7192,740,10037,7225,695,10522,Clear
2-24-2000,2000,2,24,4.6,0.292,0.03,3.8,95.5,735.7,0.5,10.200000000000001,0.5,7281,576,10775,7281,576,10775,Clear
2-25-2000,2000,2,25,5.5,0.288,0.033,5.0,96.5,735.3,0.7,11.5,0.7000000000000001,7218,653,10487,7218,653,10487,Clear
2-26-2000,2000,2,26,5.9,0.286,0.023,5.5,97.6,735.3,0.6,11.600000000000001,2.1,7288,562,10753,7288,562,10753,Clear
2-27-2000,2000,2,27,5.1,0.29,0.017,4.7,97.7,735.2,0.5,10.600000000000001,1.2000000000000002,7376,553,10928,7376,553,10928,Clear
2-28-2000,2000,2,28,4.7,0.288,0.019,3.8,94.8,735.1,0.4,10.4,1.1,7470,561,11015,7470,561,11015,Clear
3-1-2000,2000,3,1,4.5,0.284,0.023,4.4,99.0,734.8,0.6,9.200000000000001,1.3,7461,591,10832,7461,591,10832,Clear
3-2-2000,2000,3,2,5.1,0.281,0.027,4.9,98.8,736.0,0.6,11.0,0.9,7453,635,10709,7453,635,10709,Clear
3-3-2000,2000,3,3,6.0,0.274,0.044,5.1,94.4,735.5,0.6,12.0,1.5,7493,680,10553,7493,680,10553,Clear
3-4-2000,2000,3,4,5.7,0.273,0.06,5.2,96.8,734.8,0.7,11.3,1.9000000000000001,7465,766,10295,7465,766,10295,Clear
3-5-2000,2000,3,5,5.7,0.27,0.073,5.3,97.4,735.2,0.7,10.9,1.8,7029,1632,8150,7443,849,10071,Clear
3-6-2000,2000,3,6,5.9,0.272,0.06,5.4,97.0,735.3,0.7,11.4,1.4000000000000001,7511,786,10275,7511,786,10275,Clear
3-7-2000,2000,3,7,5.8,0.275,0.047,4.9,94.6,735.2,0.6,10.8,2.3000000000000003,7615,726,10553,7615,726,10553,Clear
3-8-2000,2000,3,8,5.3,0.279,0.056,5.1,99.1,734.6,0.7,10.100000000000001,1.4000000000000001,5706,1864,5340,7557,804,10254,Cloudy
3-9-2000,2000,3,9,6.1,0.288,0.049,5.4,95.4,733.4,0.8,12.0,2.2,5620,1610,5951,7578,755,10383,Clear
3-10-2000,2000,3,10,6.3,0.282,0.046,5.6,96.0,734.2,0.9,12.0,3.0,6909,1516,8228,7584,783,10315,Clear
3-11-2000,2000,3,11,6.2,0.273,0.061,5.8,97.5,735.1,1.1,11.8,2.8000000000000003,7503,844,9977,7503,844,9977,Clear
3-12-2000,2000,3,12,6.6,0.273,0.054,5.9,96.2,734.4,1.0,12.600000000000001,2.4000000000000004,7171,1143,9312,7601,742,10242,Clear
3-13-2000,2000,3,13,6.4,0.29,0.047,5.0,91.8,733.3,0.8,12.8,1.6,7730,700,10501,7730,700,10501,Clear
3-14-2000,2000,3,14,6.6,0.291,0.067,6.0,96.2,734.0,0.9,12.5,2.7,6149,1739,7059,7663,781,10161,Clear
3-15-2000,2000,3,15,5.8,0.283,0.041,5.0,95.1,734.5,0.6,11.3,2.1,7915,685,10800,7915,685,10800,Clear
3-16-2000,2000,3,16,5.3,0.279,0.034,4.9,97.2,735.5,0.7,10.700000000000001,1.4000000000000001,7859,684,10684,7859,684,10684,Clear
3-17-2000,2000,3,17,5.1,0.28,0.041,4.2,94.4,735.4,0.6,10.700000000000001,1.2000000000000002,7909,778,10601,7909,778,10601,Clear
3-18-2000,2000,3,18,5.6,0.296,0.049,5.2,97.5,734.7,0.7,10.600000000000001,1.8,7557,1438,8915,7848,812,10415,Clear
3-19-2000,2000,3,19,4.8,0.309,0.065,3.8,94.0,735.2,0.5,9.600000000000001,1.4000000000000001,7876,1004,9676,7944,912,10335,Clear
3-20-2000,2000,3,20,4.7,0.306,0.057,3.8,94.6,734.2,0.6,10.0,0.7000000000000001,7672,1133,9278,7947,821,10413,Clear
3-21-2000,2000,3,21,4.7,0.312,0.045,3.7,94.4,734.0,0.5,9.9,1.4000000000000001,7737,1324,9181,8025,816,10568,Clear
3-22-2000,2000,3,22,4.8,0.313,0.057,4.0,95.1,734.4,0.6,9.700000000000001,1.8,7998,871,10365,7998,871,10365,Clear
3-23-2000,2000,3,23,5.4,0.309,0.04,4.4,94.5,734.9,0.6,10.700000000000001,2.0,8078,694,10726,8088,701,10896,Clear
3-24-2000,2000,3,24,5.1,0.302,0.046,4.2,94.6,734.1,0.6,11.3,0.4,8034,819,10457,8046,826,10687,Clear
3-25-2000,2000,3,25,5.2,0.295,0.037,4.5,95.6,732.8,0.8,11.100000000000001,1.1,7758,931,9532,8069,721,10867,Clear
3-26-2000,2000,3,26,5.5,0.29,0.031,5.2,98.1,733.5,1.0,10.3,1.7000000000000002,5923,2883,4064,8020,709,10821,Cloudy
3-27-2000,2000,3,27,5.7,0.285,0.057,5.5,98.5,734.4,1.1,11.100000000000001,2.4000000000000004,4513,3123,2641,7885,964,10181,Partly Cloudy
3-28-2000,2000,3,28,5.5,0.283,0.06,5.0,97.0,733.0,0.9,10.3,1.7000000000000002,5908,2993,3797,8042,885,10450,Cloudy
3-29-2000,2000,3,29,6.0,0.28,0.086,5.8,98.7,731.8,1.0,10.200000000000001,3.0,6436,2485,5455,8015,924,10190,Cloudy
3-30-2000,2000,3,30,6.7,0.284,0.082,6.4,98.1,731.7,1.2,11.3,3.6,7716,1550,8869,8016,849,10241,Clear
3-31-2000,2000,3,31,6.7,0.288,0.077,6.4,98.2,733.0,1.3,12.100000000000001,3.1,4904,2328,4495,7979,897,10179,Clear
4-1-2000,2000,4,1,7.0,0.291,0.042,6.0,94.1,734.2,1.0,11.9,3.7,8226,690,10937,8226,690,10937,Clear
4-2-2000,2000,4,2,6.0,0.285,0.034,5.3,95.4,734.6,0.8,11.100000000000001,2.7,8273,758,11184,8273,758,11184,Clear
4-3-2000,2000,4,3,5.1,0.282,0.042,4.7,97.7,734.2,0.6,9.700000000000001,2.0,8281,847,10979,8281,847,10979,Clear
4-4-2000,2000,4,4,4.7,0.288,0.047,4.5,98.6,735.1,0.6,9.1,1.6,8279,899,10586,8299,899,10939,Clear
4-5-2000,2000,4,5,4.5,0.298,0.05,4.0,96.6,734.5,0.7,8.8,1.4000000000000001,8318,869,10628,8338,869,10949,Clear
4-6-2000,2000,4,6,3.7,0.297,0.048,3.6,99.4,733.4,0.7,8.700000000000001,0.0,7125,1938,7696,8335,809,10928,Clear
4-7-2000,2000,4,7,4.4,0.29,0.036,4.4,100.0,732.0,0.9,8.6,1.8,6804,2478,6405,8360,739,11209,Clear
4-8-2000,2000,4,8,5.8,0.299,0.071,5.1,96.0,732.0,0.8,11.600000000000001,2.1,6356,3099,4182,8311,953,10595,Cloudy
4-9-2000,2000,4,9,5.9,0.297,0.06,5.6,98.4,733.2,0.9,11.100000000000001,2.5,7103,2079,6795,8307,922,10708,Cloudy
4-10-2000,2000,4,10,5.8,0.318,0.046,5.4,97.7,734.0,0.9,11.600000000000001,2.2,7385,1997,8047,8343,827,10922,Clear
4-11-2000,2000,4,11,5.9,0.315,0.049,4.9,93.6,734.4,0.8,12.0,1.8,8411,832,10672,8436,825,11062,Clear
4-12-2000,2000,4,12,5.3,0.31,0.043,4.3,93.7,734.2,0.7,11.4,1.1,8504,790,11253,8504,790,11253,Clear
4-13-2000,2000,4,13,5.4,0.308,0.041,4.4,94.3,735.3,0.6,11.3,1.0,8519,812,10866,8547,801,11322,Clear
4-14-2000,2000,4,14,5.7,0.301,0.047,4.9,95.0,735.8,0.6,11.5,1.1,8503,837,10651,8527,821,11213,Clear
4-15-2000,2000,4,15,5.3,0.302,0.049,4.5,94.8,735.0,0.6,10.700000000000001,1.6,8278,1196,9369,8571,837,11204,Clear
4-16-2000,2000,4,16,5.2,0.302,0.053,4.1,93.3,734.3,0.6,10.9,0.5,8559,857,10696,8584,840,11134,Clear
4-17-2000,2000,4,17,5.9,0.306,0.055,5.2,96.3,734.3,0.8,11.700000000000001,1.3,6381,2337,6498,8494,824,11007,Clear
4-18-2000,2000,4,18,5.9,0.31,0.063,4.9,94.2,734.6,0.7,11.8,2.2,8505,920,10863,8505,920,10863,Clear
4-19-2000,2000,4,19,5.0,0.31,0.057,3.8,92.7,735.3,0.5,10.8,1.0,8597,945,10665,8626,931,11078,Clear
4-20-2000,2000,4,20,5.1,0.306,0.047,3.9,92.8,735.5,0.5,10.700000000000001,1.1,7699,2087,6940,8659,873,11279,Cloudy
4-21-2000,2000,4,21,5.7,0.305,0.054,4.9,95.3,735.0,0.7,10.9,1.9000000000000001,7669,1771,7308,8616,864,11158,Cloudy
4-22-2000,2000,4,22,5.9,0.298,0.063,5.4,96.9,734.6,0.7,10.9,2.2,7664,2052,7128,8563,924,10889,Cloudy
4-23-2000,2000,4,23,6.0,0.293,0.056,5.4,96.1,734.0,0.7,11.3,2.5,8616,867,11069,8616,867,11069,Clear
4-24-2000,2000,4,24,6.1,0.299,0.051,5.8,98.4,733.8,0.8,10.600000000000001,2.0,8330,1146,9554,8559,867,11046,Clear
4-25-2000,2000,4,25,6.6,0.296,0.058,6.3,98.2,734.2,1.0,12.100000000000001,3.2,7545,1874,8539,8488,912,10798,Clear
4-26-2000,2000,4,26,6.7,0.294,0.055,5.9,95.1,734.4,0.9,12.4,3.2,8059,1305,9518,8588,823,11072,Clear
4-27-2000,2000,4,27,7.0,0.298,0.06,6.1,94.4,735.0,0.9,12.5,3.4000000000000004,8577,922,10871,8577,922,10871,Clear
4-28-2000,2000,4,28,6.0,0.3,0.05,5.0,94.1,734.1,0.8,11.700000000000001,1.7000000000000002,7755,1818,8295,8628,867,11111,Clear
4-29-2000,2000,4,29,5.9,0.298,0.051,5.9,100.0,733.2,1.1,10.5,3.3000000000000003,6413,2198,6492,8504,875,10925,Cloudy
4-30-2000,2000,4,30,6.3,0.299,0.038,5.6,96.2,732.6,0.9,12.200000000000001,2.5,8637,947,11210,8687,787,11430,Clear
5-1-2000,2000,5,1,7.4,0.297,0.036,6.6,95.2,733.1,1.1,12.700000000000001,2.6,8561,938,11092,8595,777,11310,Clear
5-2-2000,2000,5,2,8.6,0.293,0.035,7.6,94.1,733.6,1.2,14.4,4.7,6258,2491,4885,8612,732,11356,Cloudy
5-3-2000,2000,5,3,8.2,0.285,0.037,7.0,93.2,734.3,1.0,14.100000000000001,4.3,8576,864,11010,8644,763,11345,Clear
5-4-2000,2000,5,4,7.6,0.284,0.046,6.1,91.3,734.8,0.8,14.4,2.4000000000000004,8708,841,11296,8708,841,11296,Clear
5-5-2000,2000,5,5,7.5,0.291,0.043,5.6,89.6,734.4,0.8,14.0,2.3000000000000003,8727,799,11407,8727,799,11407,Clear
5-6-2000,2000,5,6,7.2,0.3,0.05,5.7,91.2,734.0,0.8,13.600000000000001,2.2,8733,826,11299,8733,826,11299,Clear
5-7-2000,2000,5,7,7.2,0.296,0.047,6.1,93.8,733.9,0.8,13.100000000000001,2.5,8556,1053,10092,8752,827,11336,Clear
5-8-2000,2000,5,8,7.0,0.292,0.043,5.6,91.9,733.9,0.7,13.0,2.7,8753,820,10881,8810,792,11468,Clear
5-9-2000,2000,5,9,6.3,0.295,0.042,5.7,96.5,734.2,0.7,11.0,2.7,6578,2330,5062,8796,806,11480,Cloudy
5-10-2000,2000,5,10,7.1,0.294,0.044,5.9,93.1,733.9,0.7,12.9,2.0,8760,845,11126,8767,836,11382,Clear
5-11-2000,2000,5,11,7.7,0.297,0.053,7.0,95.8,733.7,1.0,13.100000000000001,3.9000000000000004,6914,2445,6321,8636,908,11027,Cloudy
5-12-2000,2000,5,12,7.0,0.294,0.04,6.9,99.1,734.0,1.1,10.9,3.7,7242,2285,6221,8666,801,11287,Cloudy
5-13-2000,2000,5,13,7.8,0.293,0.047,7.2,96.4,733.7,1.2,13.600000000000001,3.8000000000000003,8499,1019,10691,8601,866,11052,Clear
5-14-2000,2000,5,14,7.4,0.298,0.045,6.6,95.4,733.8,1.0,12.9,4.0,8627,1219,10721,8695,831,11264,Clear
5-15-2000,2000,5,15,6.9,0.296,0.049,6.5,97.7,734.2,1.0,11.8,3.1,6630,1624,8188,8666,855,11178,Clear
5-16-2000,2000,5,16,7.4,0.294,0.048,7.1,97.9,734.1,1.1,12.3,4.1000000000000005,5060,2751,4341,8666,823,11205,Clear
5-17-2000,2000,5,17,7.9,0.293,0.061,7.0,94.8,734.5,1.1,13.8,4.3,5837,2897,4931,8648,903,10991,Clear
5-18-2000,2000,5,18,8.0,0.289,0.059,7.2,95.3,734.5,1.1,13.600000000000001,4.0,8631,939,10951,8631,939,10951,Clear
5-19-2000,2000,5,19,7.8,0.287,0.055,6.7,93.5,735.2,0.9,13.700000000000001,3.6,8740,892,11158,8740,892,11158,Clear
5-20-2000,2000,5,20,7.5,0.285,0.039,6.6,94.9,735.0,0.8,13.3,2.7,8799,753,11501,8799,753,11501,Clear
5-21-2000,2000,5,21,7.7,0.287,0.052,6.6,93.5,733.7,0.8,14.0,4.1000000000000005,8780,858,11226,8780,858,11226,Clear
5-22-2000,2000,5,22,7.5,0.287,0.049,6.6,94.8,732.2,0.9,13.600000000000001,3.2,8756,799,11318,8756,799,11318,Clear
5-23-2000,2000,5,23,7.7,0.292,0.059,6.5,92.8,731.7,0.8,13.5,4.0,8783,859,11211,8783,859,11211,Clear
5-24-2000,2000,5,24,7.6,0.296,0.041,6.6,94.2,732.5,0.9,13.0,3.8000000000000003,8287,1130,10534,8796,787,11524,Clear
5-25-2000,2000,5,25,7.6,0.296,0.038,6.7,94.7,732.9,0.9,13.0,3.8000000000000003,8463,1184,9783,8796,758,11514,Clear
5-26-2000,2000,5,26,7.6,0.291,0.051,6.7,94.6,733.3,0.9,13.100000000000001,3.4000000000000004,6684,2750,5809,8736,895,11157,Cloudy
5-27-2000,2000,5,27,7.9,0.286,0.036,7.6,97.8,733.0,1.2,12.9,4.3,7721,1869,8670,8690,772,11378,Clear
5-28-2000,2000,5,28,8.2,0.285,0.049,7.4,95.3,732.9,1.1,13.8,4.6000000000000005,7862,1849,8977,8654,914,11065,Clear
5-29-2000,2000,5,29,7.3,0.28,0.04,6.4,94.9,732.2,0.8,13.0,2.9000000000000004,8819,792,11441,8819,792,11441,Clear
5-30-2000,2000,5,30,7.4,0.278,0.039,6.4,94.1,732.3,0.8,13.200000000000001,2.7,8818,783,11475,8818,783,11475,Clear
5-31-2000,2000,5,31,8.1,0.279,0.043,7.0,93.6,732.4,0.9,13.8,4.800000000000001,8784,818,11417,8784,818,11417,Clear
6-1-2000,2000,6,1,7.9,0.279,0.037,6.8,93.6,731.7,0.9,13.600000000000001,4.0,8716,988,10663,8804,772,11526,Clear
6-2-2000,2000,6,2,7.8,0.287,0.046,7.2,96.6,732.2,0.9,13.100000000000001,4.3,8744,808,11317,8744,808,11317,Clear
6-3-2000,2000,6,3,8.0,0.285,0.038,7.1,94.4,733.5,0.9,13.700000000000001,4.1000000000000005,6852,1759,7738,8777,799,11465,Clear
6-4-2000,2000,6,4,8.0,0.287,0.035,7.0,94.2,734.4,0.9,13.700000000000001,4.0,8783,785,11540,8783,785,11540,Clear
6-5-2000,2000,6,5,7.5,0.284,0.039,6.5,94.1,734.9,0.8,13.200000000000001,3.6,8841,814,11514,8841,814,11514,Clear
6-6-2000,2000,6,6,7.4,0.282,0.036,5.7,90.4,734.6,0.6,13.700000000000001,2.5,8855,818,11238,8880,802,11659,Clear
6-7-2000,2000,6,7,7.3,0.281,0.035,7.0,97.7,733.7,0.9,12.9,3.4000000000000004,8706,886,10964,8778,791,11482,Clear
6-8-2000,2000,6,8,7.6,0.283,0.04,7.1,97.3,733.6,1.0,13.200000000000001,3.9000000000000004,8724,816,11341,8724,816,11341,Clear
6-9-2000,2000,6,9,8.0,0.285,0.046,7.0,93.9,733.3,1.0,13.9,3.4000000000000004,7537,2006,8406,8772,798,11411,Clear
6-10-2000,2000,6,10,8.2,0.289,0.05,7.7,96.9,733.7,1.1,13.3,4.7,7677,2075,8460,8707,845,11181,Clear
6-11-2000,2000,6,11,8.5,0.287,0.028,8.1,97.1,734.1,1.1,13.5,4.7,8164,1221,9555,8735,723,11567,Clear
6-12-2000,2000,6,12,8.5,0.294,0.042,7.4,93.5,734.2,1.0,14.100000000000001,4.1000000000000005,7202,1709,8525,8743,841,11334,Clear
6-13-2000,2000,6,13,8.0,0.293,0.08,7.6,97.6,733.2,1.4,13.3,4.5,6463,2291,5978,8558,975,10701,Partly Cloudy
6-14-2000,2000,6,14,7.8,0.279,0.07,7.8,100.0,733.5,1.5,11.5,5.4,4844,3573,1716,8595,873,10966,Cloudy
6-15-2000,2000,6,15,8.8,0.274,0.051,8.0,95.2,733.3,1.2,14.200000000000001,5.2,6663,2884,4809,8686,831,11222,Cloudy
6-16-2000,2000,6,16,8.7,0.279,0.038,7.2,91.9,732.6,0.9,15.0,3.9000000000000004,8809,743,11627,8809,743,11627,Clear
6-17-2000,2000,6,17,8.8,0.285,0.039,7.7,93.8,731.0,0.9,14.8,4.1000000000000005,8781,791,11521,8781,791,11521,Clear
6-18-2000,2000,6,18,8.4,0.288,0.049,7.8,96.4,730.6,1.0,13.9,4.800000000000001,7838,1453,9081,8690,894,11167,Clear
6-19-2000,2000,6,19,7.4,0.287,0.068,7.4,100.0,732.2,1.3,10.8,5.0,8064,1760,8902,8538,1038,10657,Clear
6-20-2000,2000,6,20,8.2,0.285,0.058,7.8,97.4,733.5,1.2,13.200000000000001,4.9,7060,2306,7306,8643,908,11040,Clear
6-21-2000,2000,6,21,8.8,0.279,0.036,8.2,96.3,732.8,1.2,14.3,4.800000000000001,7226,1176,9457,8714,768,11487,Clear
6-22-2000,2000,6,22,8.4,0.278,0.031,7.2,93.2,731.3,0.9,14.100000000000001,4.7,8826,764,11650,8826,764,11650,Clear
6-23-2000,2000,6,23,7.9,0.282,0.039,6.8,93.3,730.8,0.8,13.8,3.3000000000000003,8825,738,11619,8825,738,11619,Clear
6-24-2000,2000,6,24,7.8,0.283,0.052,7.0,95.1,730.5,0.9,13.200000000000001,4.4,8772,857,11032,8789,836,11362,Clear
6-25-2000,2000,6,25,8.6,0.278,0.04,7.8,95.3,731.3,1.1,13.9,4.5,5111,1739,5114,8752,755,11492,Partly Cloudy
6-26-2000,2000,6,26,8.7,0.273,0.054,8.6,99.4,731.8,1.5,13.5,5.7,3386,2359,2778,8532,921,10954,Partly Cloudy
6-27-2000,2000,6,27,8.8,0.276,0.058,8.5,98.4,731.3,1.5,13.200000000000001,5.800000000000001,4233,2338,3805,8586,869,11053,Partly Cloudy
6-28-2000,2000,6,28,8.1,0.273,0.043,7.8,97.8,731.5,1.4,12.8,5.1000000000000005,7037,1918,7795,8620,806,11257,Clear
6-29-2000,2000,6,29,7.9,0.277,0.065,7.8,99.6,732.1,1.4,11.9,5.5,6690,2277,6300,8517,1034,10674,Cloudy
6-30-2000,2000,6,30,8.9,0.274,0.028,8.3,96.5,732.5,1.2,14.0,5.7,8695,712,11594,8695,712,11594,Clear
7-1-2000,2000,7,1,8.4,0.275,0.037,8.3,99.6,732.7,1.4,12.600000000000001,5.6000000000000005,8147,1152,10304,8611,803,11233,Clear
7-2-2000,2000,7,2,8.0,0.278,0.038,7.5,96.8,733.5,1.0,12.5,4.6000000000000005,8595,1016,10134,8751,801,11464,Clear
7-3-2000,2000,7,3,7.4,0.283,0.037,6.8,95.9,733.5,0.9,11.3,4.3,8806,786,11604,8806,786,11604,Clear
